t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
13,0.083,0.05544366510251645,0.5946,0.03557839544192825,0.3224,0.041223510012828576,0.8381621406621997,0.10634006753189815,0.05549779180590199
14,0.047,0.03487437773240151,0.576,0.02656647846022835,0.37700000000000006,0.0414004830889689,0.8098234498243881,0.12321365903311185,0.0669628911424999
15,0.023799999999999998,0.019423925681717608,0.5492,0.0408378909021185,0.42699999999999994,0.04724639903973871,0.7783239564682268,0.14148867559474076,0.08018736793703228
16,0.0122,0.01230898497485114,0.5104,0.04474917752192646,0.4774,0.04459247569813644,0.7438294113429358,0.1608728453100368,0.0952977433470273
17,0.006,0.007180219742846005,0.46640000000000004,0.045252869767808325,0.5276,0.04394744335883236,0.7066594865683461,0.1809551865275786,0.11238532690407506
18,0.0032,0.003552776691859794,0.4232,0.033773099091173465,0.5735999999999999,0.03438087323562978,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.0012000000000000001,0.0016865480854231355,0.38160000000000005,0.031309210572396544,0.6172000000000001,0.031877543471506356,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.0008,0.0013984117975602021,0.34819999999999995,0.026856822017671568,0.651,0.027764885897278407,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.0002,0.0006324555320336759,0.314,0.029333333333333336,0.6858,0.029309839076096366,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.0,0.0,0.27980000000000005,0.027784088172109506,0.7202,0.027784088172109513,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0,0.0,0.25220000000000004,0.02733252031311175,0.7478,0.02733252031311178,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.0,0.0,0.2252,0.02877035511309052,0.7748,0.028770355113090514,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.0,0.0,0.2036,0.029284808348357002,0.7964,0.029284808348356988,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.0,0.0,0.182,0.028394052585395804,0.818,0.02839405258539578,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0,0.0,0.1634,0.028000793639546082,0.8366000000000001,0.028000793639546072,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0,0.0,0.1476,0.024905153415842807,0.8523999999999999,0.02490515341584283,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0,0.0,0.1332,0.02482292846901384,0.8668000000000001,0.024822928469013864,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0,0.0,0.1222,0.020514493521518986,0.8778,0.020514493521519003,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0,0.0,0.11079999999999998,0.017287117875587142,0.8892000000000001,0.017287117875587156,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0,0.0,0.0986,0.01460745623911904,0.9014000000000001,0.014607456239119054,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0,0.0,0.09059999999999999,0.014878769363686557,0.9094,0.014878769363686574,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0,0.0,0.08339999999999999,0.01436198686347633,0.9166000000000001,0.014361986863476343,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0,0.0,0.074,0.012613925285616336,0.9260000000000002,0.012613925285616317,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0,0.0,0.06800000000000002,0.010327955589886447,0.932,0.010327955589886412,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0,0.0,0.06100000000000001,0.010424330514074596,0.9390000000000001,0.010424330514074558,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0,0.0,0.053599999999999995,0.010490207073477836,0.9464,0.01049020707347782,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0,0.0,0.047599999999999996,0.0077056977476266065,0.9523999999999999,0.0077056977476266135,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0,0.0,0.043399999999999994,0.006669999167083074,0.9565999999999999,0.006669999167083079,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0,0.0,0.03859999999999999,0.0049933288829530674,0.9614,0.004993328882953073,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0,0.0,0.0344,0.003373096170846271,0.9656,0.0033730961708462745,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0,0.0,0.032400000000000005,0.0027968235951204043,0.9676,0.0027968235951204064,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0,0.0,0.029600000000000005,0.0027968235951204056,0.9703999999999999,0.002796823595120407,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0,0.0,0.026599999999999995,0.0026749870196985178,0.9733999999999998,0.0026749870196985195,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0,0.0,0.0232,0.0026997942308422123,0.9767999999999999,0.002699794230842214,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0,0.0,0.021399999999999995,0.002836272984824353,0.9785999999999999,0.0028362729848243557,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0,0.0,0.0184,0.0035023801430836524,0.9816,0.003502380143083656,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0,0.0,0.016800000000000002,0.004131182235954578,0.9832000000000001,0.004131182235954581,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0,0.0,0.015000000000000003,0.003431876713662333,0.985,0.0034318767136623366,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0,0.0,0.013000000000000001,0.003559026084010437,0.9869999999999999,0.0035590260840104404,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0,0.0,0.011999999999999999,0.0029814239699997203,0.9880000000000001,0.0029814239699997224,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0,0.0,0.011599999999999997,0.0029514591494904877,0.9883999999999998,0.0029514591494904903,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0,0.0,0.010199999999999999,0.002740640638812595,0.9898,0.002740640638812598,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0,0.0,0.008799999999999999,0.002859681411936962,0.9911999999999999,0.0028596814119369648,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0,0.0,0.0082,0.0025733678754158375,0.9917999999999999,0.00257336787541584,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0,0.0,0.008,0.00298142396999972,0.992,0.0029814239699997224,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0,0.0,0.0072,0.002699794230842212,0.9928000000000001,0.002699794230842214,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0,0.0,0.006599999999999999,0.0023190036174568114,0.9934000000000001,0.0023190036174568136,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0,0.0,0.006599999999999999,0.0023190036174568114,0.9934000000000001,0.0023190036174568136,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0,0.0,0.006599999999999999,0.0023190036174568114,0.9934000000000001,0.0023190036174568136,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.0,0.0,0.006200000000000001,0.0022010098692292236,0.9937999999999999,0.0022010098692292254,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.0,0.0,0.0048000000000000004,0.0019321835661585919,0.9952,0.0019321835661585938,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.0,0.0,0.0048000000000000004,0.0019321835661585919,0.9952,0.0019321835661585938,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.0,0.0,0.004399999999999999,0.0015776212754932308,0.9955999999999999,0.0015776212754932324,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.0,0.0,0.004399999999999999,0.0015776212754932308,0.9955999999999999,0.0015776212754932324,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.0,0.0,0.0038000000000000004,0.0019888578520235066,0.9962,0.0019888578520235083,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0,0.0,0.004,0.0017320508075688772,0.996,0.0017320508075688791,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.0,0.0,0.003777777777777778,0.0015634719199411433,0.9962222222222221,0.0015634719199411444,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.0,0.0,0.0028888888888888888,0.002260776661041756,0.9971111111111112,0.002260776661041758,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.0,0.0,0.003428571428571429,0.0022253945610567474,0.9965714285714284,0.0022253945610567496,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.0,0.0,0.004,0.0017888543819998318,0.9959999999999999,0.0017888543819998333,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0,0.0,0.0033333333333333335,0.0016329931618554521,0.9966666666666667,0.0016329931618554536,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.0,0.0,0.0030000000000000005,0.0010954451150103322,0.9969999999999999,0.001095445115010333,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.0,0.0,0.0023333333333333335,0.0015055453054181622,0.9976666666666666,0.0015055453054181633,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.0,0.0,0.0028,0.0010954451150103322,0.9972,0.001095445115010333,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.0,0.0,0.0028,0.0010954451150103322,0.9972,0.001095445115010333,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.0,0.0,0.0028,0.0010954451150103322,0.9972,0.001095445115010333,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.0,0.0,0.0024000000000000002,0.001673320053068151,0.9975999999999999,0.0016733200530681526,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.0,0.0,0.003,0.0011547005383792514,0.9970000000000001,0.0011547005383792527,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.0,0.0,0.002,0.001632993161855452,0.998,0.0016329931618554536,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0,0.0,0.0026666666666666666,0.0011547005383792516,0.9973333333333333,0.0011547005383792527,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0,0.0,0.0026666666666666666,0.0011547005383792516,0.9973333333333333,0.0011547005383792527,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0,0.0,0.0026666666666666666,0.0011547005383792516,0.9973333333333333,0.0011547005383792527,0.05962492104987008,0.003831305000173852,0.9365437739499561
90,0.0,0.0,0.002,0.002,0.9979999999999999,0.0020000000000000018,0.059559162970501546,0.003529239468680072,0.9369115975608184
91,0.0,0.0,0.003,0.001414213562373095,0.997,0.0014142135623730963,0.059498654953338025,0.0032509313493138585,0.9372504136973482
92,0.0,0.0,0.003,0.001414213562373095,0.997,0.0014142135623730963,0.05944297324116212,0.002994517595066453,0.9375625091637715
93,0.0,0.0,0.003,0.001414213562373095,0.997,0.0014142135623730963,0.059391729007025267,0.0027582800784205453,0.9378499909145542
94,0.0,0.0,0.002,0.0,0.998,0.0,0.05934456741298305,0.0025406441377258462,0.9381147884492912
95,0.0,0.0,0.002,0.0,0.998,0.0,0.05930116095320967,0.002340150926204369,0.9383586881205861
96,0.0,0.0,0.002,0.0,0.998,0.0,0.059261207684620475,0.002155450224900223,0.9385833420904794
97,0.0,0.0,0.002,0.0,0.998,0.0,0.059224431363861886,0.001985302389128257,0.93879026624701
98,0.0,0.0,0.002,0.0,0.998,0.0,0.05919057915375837,0.0018285693513839505,0.9389808514948578
99,0.0,0.0,0.002,0.0,0.998,0.0,0.05915941702762409,0.0016841948677076162,0.9391563881046684
100,0.0,0.0,0.002,0.0,0.998,0.0,0.05913072931763459,0.0015512027131036389,0.9393180679692619
101,0.0,0.0,0.002,0.0,0.998,0.0,0.05910431907359776,0.0014286991912819034,0.9394669817351204
102,0.0,0.0,0.002,0.0,0.998,0.0,0.05908000567808054,0.001315862926581377,0.9396041313953382
103,0.0,0.0,0.002,0.0,0.998,0.0,0.059057621708037945,0.0012119310753370902,0.9397304472166251
104,0.0,0.0,0.002,0.0,0.998,0.0,0.05903701274666848,0.0011161985557601396,0.9398467886975714
105,0.0,0.0,0.002,0.0,0.998,0.0,0.059018037772878486,0.0010280203066831812,0.9399539419204384
106,0.0,0.0,0.002,0.0,0.998,0.0,0.05900056774654089,0.0009468051327551238,0.940052627120704
107,0.0,0.0,0.001,0.001414213562373095,0.999,0.0014142135623730963,0.05898448287168985,0.0008720034511758169,0.9401435136771344
108,0.0,nan,0.002,nan,0.998,nan,0.058969672423670336,0.0008031065333235294,0.9402272210430063
109,0.0,nan,0.002,nan,0.998,nan,0.058956034867862606,0.0007396472409688824,0.9403043178911686
110,0.0,nan,0.002,nan,0.998,nan,0.05894347796761316,0.0006812007252103197,0.9403753213071766
111,0.0,nan,0.002,nan,0.998,nan,0.05893191617228788,0.0006273725546210259,0.9404407112730911
112,0.0,nan,0.002,nan,0.998,nan,0.05892127011168135,0.0005777964385201659,0.9405009334497986
113,0.0,nan,0.002,nan,0.998,nan,0.05891146656496153,0.0005321341033713409,0.9405563993316672
114,0.0,nan,0.002,nan,0.998,nan,0.05890243891411072,0.0004900775278743517,0.940607483558015
115,0.0,nan,0.002,nan,0.998,nan,0.05889412632678844,0.0004513452245300811,0.9406545284486816
116,0.0,nan,0.002,nan,0.998,nan,0.05888647214217648,0.00041567484959736196,0.9406978530082263
117,0.0,nan,0.002,nan,0.998,nan,0.058879423797003345,0.00038282286788988496,0.9407377533351069
118,0.0,nan,0.002,nan,0.998,nan,0.058872932958948375,0.00035256518207936997,0.9407745018589724
119,0.0,nan,0.002,nan,0.998,nan,0.05886695576500317,0.0003246983146667202,0.9408083459203302
120,0.0,nan,0.0,nan,1.0,nan,0.058861451564279146,0.00029903359664190774,0.940839514839079
