t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
40,0.0006000000000000001,0.0009660917830792958,0.0366,0.008745792639257398,0.9627999999999999,0.00854790422657313,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0006000000000000001,0.0009660917830792958,0.0332,0.007067924416372572,0.9662,0.006892830413633516,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0006000000000000001,0.0009660917830792958,0.030200000000000005,0.005202563470700446,0.9691999999999998,0.005094659513211418,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0006000000000000001,0.0009660917830792958,0.027599999999999996,0.004402019738458447,0.9718,0.004263540521418532,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0006000000000000001,0.0009660917830792958,0.0252,0.0041311822359545785,0.9742,0.003938414796731185,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0006000000000000001,0.0009660917830792958,0.022200000000000004,0.004467164151400254,0.9772000000000002,0.004341018825626593,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0006000000000000001,0.0009660917830792958,0.020200000000000003,0.004366539438350084,0.9792000000000002,0.0040221608343995645,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0006000000000000001,0.0009660917830792958,0.018199999999999997,0.0038239014399199965,0.9812,0.003552776691859797,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0006000000000000001,0.0009660917830792958,0.0174,0.003657564459825387,0.9819999999999999,0.003399346342395193,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0006000000000000001,0.0009660917830792958,0.0154,0.004623610902506586,0.984,0.004618802153517011,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0006000000000000001,0.0009660917830792958,0.013999999999999999,0.004422166387140532,0.9853999999999999,0.004325634186002227,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0006000000000000001,0.0009660917830792958,0.0128,0.003794733192202055,0.9865999999999999,0.0037771241264574155,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0006000000000000001,0.0009660917830792958,0.012,0.003771236166328253,0.9873999999999998,0.003777124126457415,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0006000000000000001,0.0009660917830792958,0.0104,0.0033730961708462715,0.9889999999999999,0.0035590260840104404,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0006000000000000001,0.0009660917830792958,0.0098,0.003583914681524163,0.9895999999999999,0.0036270588023294545,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0006000000000000001,0.0009660917830792958,0.009,0.0034318767136623336,0.9904,0.0035023801430836554,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0006000000000000001,0.0009660917830792958,0.0084,0.0029514591494904877,0.9909999999999999,0.0031622776601683824,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0006000000000000001,0.0009660917830792958,0.0072,0.003155242550986462,0.9921999999999999,0.003457680661303987,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0006000000000000001,0.0009660917830792958,0.0064,0.0026331223544175334,0.9930000000000001,0.0030184617127124746,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0006000000000000001,0.0009660917830792958,0.0052,0.00214993539954628,0.9942,0.00257336787541584,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0006000000000000001,0.0009660917830792958,0.004600000000000001,0.0021186998109427604,0.9948,0.002347575581554537,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0006000000000000001,0.0009660917830792958,0.004200000000000001,0.001988857852023506,0.9952000000000002,0.002149935399546282,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.0006000000000000001,0.0009660917830792958,0.0038000000000000004,0.0023944379994757297,0.9955999999999999,0.0026331223544175356,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.0006666666666666666,0.001,0.004222222222222223,0.0021081851067789197,0.9951111111111111,0.002260776661041758,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.0006666666666666666,0.001,0.0031111111111111114,0.002472066162365221,0.9962222222222223,0.002538591035287972,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.0005714285714285715,0.0009759000729485333,0.0034285714285714293,0.0019023794624226837,0.9959999999999999,0.002309401076758505,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.0005714285714285715,0.0009759000729485333,0.002857142857142857,0.0015735915849388862,0.9965714285714287,0.002225394561056749,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.0005714285714285715,0.0009759000729485333,0.002857142857142857,0.0015735915849388862,0.9965714285714287,0.002225394561056749,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0005714285714285715,0.0009759000729485333,0.0025714285714285717,0.0015118578920369087,0.996857142857143,0.0022677868380553655,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.0005714285714285715,0.0009759000729485333,0.0025714285714285717,0.0015118578920369087,0.996857142857143,0.0022677868380553655,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.0005714285714285715,0.0009759000729485333,0.002285714285714286,0.0007559289460184543,0.9971428571428572,0.0015735915849388877,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.0005714285714285715,0.0009759000729485333,0.002285714285714286,0.0007559289460184543,0.9971428571428572,0.0015735915849388877,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.0005714285714285715,0.0009759000729485333,0.002285714285714286,0.0007559289460184543,0.9971428571428572,0.0015735915849388877,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0005714285714285715,0.0009759000729485333,0.002,0.0011547005383792514,0.9974285714285714,0.0019023794624226853,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0006666666666666666,0.0010327955589886444,0.0016666666666666668,0.001505545305418162,0.9976666666666666,0.0023380903889000265,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.001,0.0011547005383792514,0.002,0.001632993161855452,0.9970000000000001,0.002581988897471614,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0013333333333333333,0.0011547005383792516,0.0026666666666666666,0.0011547005383792516,0.996,0.0020000000000000018,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0013333333333333333,0.0011547005383792516,0.0026666666666666666,0.0011547005383792516,0.996,0.0020000000000000018,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.0013333333333333333,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9973333333333333,0.0011547005383792527,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0,nan,0.002,nan,0.998,nan,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0,nan,0.002,nan,0.998,nan,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0,nan,0.002,nan,0.998,nan,0.059624921324634046,0.003831306151087243,0.9365437725242788
90,0.0,nan,0.0,nan,1.0,nan,0.05955916366740651,0.003529242525211228,0.9369115938073823
