t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
53,0.0002,0.0006324555320336759,0.012,0.004988876515698589,0.9878,0.004848825745591519,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0002,0.0006324555320336759,0.011200000000000002,0.005181162460726786,0.9886000000000001,0.005081557066709206,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0002,0.0006324555320336759,0.0108,0.005181162460726786,0.9890000000000001,0.005099019513592789,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0002,0.0006324555320336759,0.0094,0.004718756898449703,0.9904,0.004695151163109074,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0002,0.0006324555320336759,0.007600000000000001,0.004788875998951459,0.9921999999999999,0.0047562823951298626,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0002,0.0006324555320336759,0.006600000000000002,0.004526465385804789,0.9932000000000001,0.0045411696975803766,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0002,0.0006324555320336759,0.006000000000000001,0.004320493798938574,0.9938,0.004263540521418531,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0002,0.0006324555320336759,0.005200000000000001,0.003552776691859794,0.9945999999999999,0.0035339622081862893,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0002,0.0006324555320336759,0.004399999999999999,0.0033730961708462715,0.9953999999999998,0.0034058772731852833,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.00025,0.0007071067811865475,0.005000000000000001,0.0030237157840738178,0.9947500000000001,0.0028157719063467202,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.00025,0.0007071067811865475,0.004750000000000001,0.0026049403612586385,0.995,0.0023904572186687896,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.00025,0.0007071067811865475,0.0045000000000000005,0.002563479777846623,0.9952500000000001,0.0023754698783308432,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.00025,0.0007071067811865475,0.004250000000000001,0.0022519832529192068,0.9955000000000002,0.0020701966780270645,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.00025,0.0007071067811865475,0.004000000000000001,0.002390457218668787,0.99575,0.0022519832529192085,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.00025,0.0007071067811865475,0.0037500000000000007,0.0024928469095164495,0.9960000000000001,0.0023904572186687896,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.00025,0.0007071067811865475,0.0035000000000000005,0.0027774602993176543,0.9962500000000001,0.0027124053637210773,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.00028571428571428574,0.0007559289460184544,0.0037142857142857147,0.002138089935299395,0.9959999999999999,0.0020000000000000018,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.00028571428571428574,0.0007559289460184544,0.0031428571428571426,0.0015735915849388864,0.9965714285714287,0.0015118578920369102,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.00028571428571428574,0.0007559289460184544,0.0025714285714285717,0.0022253945610567474,0.9971428571428572,0.0019518001458970681,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.0,0.0,0.0032,0.0010954451150103322,0.9968,0.001095445115010333,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0,0.0,0.0028,0.0017888543819998318,0.9972000000000001,0.0017888543819998333,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0,0.0,0.0025,0.0019148542155126762,0.9975,0.001914854215512678,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0,0.0,0.0026666666666666666,0.002309401076758503,0.9973333333333333,0.0023094010767585054,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0,0.0,0.004,0.0,0.996,0.0,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0,0.0,0.004,0.0,0.996,0.0,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.0,0.0,0.004,0.0,0.996,0.0,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.0,0.0,0.002,0.0,0.998,0.0,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.0,0.0,0.002,0.0,0.998,0.0,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.0,0.0,0.001,0.001414213562373095,0.999,0.0014142135623730963,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.0,nan,0.002,nan,0.998,nan,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.0,nan,0.002,nan,0.998,nan,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.0,nan,0.002,nan,0.998,nan,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.0,nan,0.002,nan,0.998,nan,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.0,nan,0.002,nan,0.998,nan,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0,nan,0.002,nan,0.998,nan,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0,nan,0.002,nan,0.998,nan,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0,nan,0.002,nan,0.998,nan,0.05962492104987008,0.003831305000173852,0.9365437739499561
90,0.0,nan,0.002,nan,0.998,nan,0.059559162970501546,0.003529239468680072,0.9369115975608184
91,0.0,nan,0.002,nan,0.998,nan,0.059498654953338025,0.0032509313493138585,0.9372504136973482
92,0.0,nan,0.002,nan,0.998,nan,0.05944297324116212,0.002994517595066453,0.9375625091637715
93,0.0,nan,0.002,nan,0.998,nan,0.059391729007025267,0.0027582800784205453,0.9378499909145542
94,0.0,nan,0.002,nan,0.998,nan,0.05934456741298305,0.0025406441377258462,0.9381147884492912
95,0.0,nan,0.002,nan,0.998,nan,0.05930116095320967,0.002340150926204369,0.9383586881205861
96,0.0,nan,0.002,nan,0.998,nan,0.0592612078212535,0.0021554508252441557,0.9385833413535024
97,0.0,nan,0.002,nan,0.998,nan,0.05922443198082553,0.0019853051468294407,0.9387902628723451
98,0.0,nan,0.0,nan,1.0,nan,0.059190579569017375,0.0018285712871916361,0.9389808491437911
