t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
18,0.023200000000000005,0.028662015126489474,0.4582,0.03005846155595976,0.5186000000000001,0.0504473322717201,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.014000000000000002,0.02019900987672416,0.42560000000000003,0.03642709614192893,0.5604,0.05000266659555933,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.0098,0.019537997167911898,0.385,0.03456716489515576,0.6052,0.04617069777828069,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.0086,0.018452341013781664,0.3488,0.03215517929596343,0.6426000000000001,0.042479275992993205,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.007400000000000001,0.0179641618538442,0.3152,0.03170979519188213,0.6774,0.040552298194909846,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0064,0.016807405775100717,0.2854,0.02990429177671102,0.7081999999999999,0.037552333852608644,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.005200000000000001,0.014397530652472628,0.2606,0.025281525973634488,0.7342,0.034233836413051284,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.004,0.011274356350191842,0.23419999999999996,0.022636254107073463,0.7618000000000001,0.030687673964204836,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.003,0.00880656320908194,0.2166,0.023267526249641967,0.7804000000000001,0.029706714542151735,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0014,0.0037771241264574116,0.2,0.02295890047696342,0.7986000000000001,0.025837956575549846,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0006000000000000001,0.001349897115421106,0.182,0.02207059380966247,0.8174000000000001,0.023094972997987608,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0002,0.0006324555320336759,0.16659999999999997,0.021521049127669296,0.8331999999999999,0.021565404393766106,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0002,0.0006324555320336759,0.15159999999999998,0.016215219188568906,0.8482000000000001,0.01615067938027515,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0002,0.0006324555320336759,0.13820000000000002,0.01666533327999573,0.8615999999999999,0.01667466474758773,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0002,0.0006324555320336759,0.12679999999999997,0.01835937544326241,0.873,0.01836058580522723,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0002,0.0006324555320336759,0.11499999999999999,0.017133463034528527,0.8847999999999999,0.01708020296522655,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0002,0.0006324555320336759,0.10519999999999999,0.01575365918692473,0.8946,0.015749426797329633,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0002,0.0006324555320336759,0.094,0.014204850501775012,0.9058000000000002,0.01425014619808046,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0002,0.0006324555320336759,0.08419999999999998,0.01097269337947616,0.9156000000000001,0.0109868608397081,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0002,0.0006324555320336759,0.0758,0.009114091653404998,0.924,0.0091893658347268,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0002,0.0006324555320336759,0.0702,0.009681597664297631,0.9296,0.009743373816770692,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0002,0.0006324555320336759,0.06459999999999999,0.008382521498133282,0.9352,0.008390470785361176,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0002,0.0006324555320336759,0.05820000000000001,0.007743097284391794,0.9416,0.007705697747626575,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0002,0.0006324555320336759,0.0526,0.007183313998427188,0.9471999999999998,0.007004760286167291,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0002,0.0006324555320336759,0.0474,0.0075454180356911505,0.9524000000000001,0.0074714270539316865,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0002,0.0006324555320336759,0.04379999999999999,0.006562519841239846,0.9560000000000001,0.006463573143221778,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0002,0.0006324555320336759,0.03959999999999999,0.008262364471909157,0.9601999999999998,0.008134972512416861,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0002,0.0006324555320336759,0.0366,0.006736302975503535,0.9632,0.006613118276073203,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0002,0.0006324555320336759,0.032799999999999996,0.0078993670632526,0.967,0.007731609003162142,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0002,0.0006324555320336759,0.028800000000000003,0.0064083279150388885,0.9709999999999999,0.006128258770283417,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0002,0.0006324555320336759,0.0246,0.005660781257427675,0.9752000000000001,0.005432413009990235,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0002,0.0006324555320336759,0.022600000000000002,0.006113736809658867,0.9772000000000001,0.005902918298980981,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0002,0.0006324555320336759,0.020399999999999998,0.006310485101972923,0.9794,0.006113736809658872,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0002,0.0006324555320336759,0.0178,0.007913420387052757,0.982,0.007659416862050712,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0002,0.0006324555320336759,0.016999999999999998,0.007318166133366716,0.9827999999999999,0.007067924416372578,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0002,0.0006324555320336759,0.015400000000000002,0.006467010300148147,0.9843999999999999,0.006239658110292054,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0002,0.0006324555320336759,0.013800000000000002,0.006069962474714686,0.986,0.005811865258054236,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0002,0.0006324555320336759,0.013200000000000003,0.0055936471902408086,0.9865999999999999,0.0053374983736661635,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0002,0.0006324555320336759,0.011600000000000001,0.004402019738458447,0.9882,0.00415799096787005,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0002,0.0006324555320336759,0.0106,0.004115013163202924,0.9892,0.003910100879630719,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0002,0.0006324555320336759,0.0094,0.003893013685508382,0.9904000000000002,0.0037475918193480558,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0002,0.0006324555320336759,0.008199999999999999,0.004049691346263318,0.9916,0.003864367132317187,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0002,0.0006324555320336759,0.0072,0.0036757463338907255,0.9925999999999998,0.003533962208186289,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0002,0.0006324555320336759,0.0068000000000000005,0.003155242550986462,0.993,0.0030184617127124746,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.0002,0.0006324555320336759,0.0062,0.00304776785350999,0.9935999999999998,0.0029514591494904903,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.0002,0.0006324555320336759,0.0052,0.0026997942308422114,0.9946000000000002,0.002503331114069147,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.0002,0.0006324555320336759,0.0048000000000000004,0.0026997942308422123,0.9950000000000001,0.0025385910352879715,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.0002,0.0006324555320336759,0.0038000000000000004,0.0019888578520235066,0.9960000000000001,0.0018856180831641283,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.0002,0.0006324555320336759,0.0038000000000000004,0.0019888578520235066,0.9960000000000001,0.0018856180831641283,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.0002,0.0006324555320336759,0.0036000000000000003,0.0018378731669453628,0.9962,0.001751190071541828,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0002,0.0006324555320336759,0.0034000000000000002,0.002118699810942761,0.9964000000000001,0.002065591117977291,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.00022222222222222223,0.0006666666666666668,0.003777777777777778,0.0018559214542766742,0.996,0.0017320508075688791,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.00022222222222222223,0.0006666666666666668,0.003333333333333334,0.002,0.9964444444444445,0.001943650631615102,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.00025,0.0007071067811865475,0.0037500000000000007,0.0016690459207925608,0.996,0.0015118578920369102,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.00025,0.0007071067811865475,0.0032500000000000003,0.002121320343559643,0.9964999999999999,0.0017728105208558382,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0,0.0,0.003428571428571429,0.0019023794624226837,0.9965714285714286,0.0019023794624226855,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0,0.0,0.0031428571428571426,0.0022677868380553633,0.9968571428571428,0.0022677868380553655,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0,0.0,0.0030000000000000005,0.0027568097504180444,0.997,0.002756809750418047,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0,0.0,0.0035,0.001,0.9965,0.0010000000000000009,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0,0.0,0.003,0.0011547005383792514,0.9970000000000001,0.0011547005383792525,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.0,0.0,0.0025,0.001,0.9975,0.001000000000000001,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.0,0.0,0.002,0.0,0.998,0.0,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.0,0.0,0.002,0.0,0.998,0.0,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.0,0.0,0.002,0.0,0.998,0.0,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.0,0.0,0.002,0.0,0.998,0.0,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.0,0.0,0.002,0.0,0.998,0.0,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.0,0.0,0.002,0.0,0.998,0.0,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.0,0.0,0.002,0.0,0.998,0.0,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.0,0.0,0.0015,0.001,0.9984999999999999,0.0010000000000000009,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0,0.0,0.002,0.0,0.9979999999999999,1.3597399555105182e-16,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0,0.0,0.002,0.0,0.9979999999999999,1.3597399555105182e-16,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0,0.0,0.002,0.0,0.9979999999999999,1.3597399555105182e-16,0.05962492104987008,0.003831305000173852,0.9365437739499561
90,0.0,0.0,0.002,0.0,0.9979999999999999,1.3597399555105182e-16,0.059559162970501546,0.003529239468680072,0.9369115975608184
91,0.0,0.0,0.0013333333333333333,0.0011547005383792516,0.9986666666666667,0.0011547005383792527,0.059498654953338025,0.0032509313493138585,0.9372504136973482
92,0.0,0.0,0.002,0.0,0.998,0.0,0.05944297324116212,0.002994517595066453,0.9375625091637715
93,0.0,0.0,0.002,0.0,0.998,0.0,0.059391729007025267,0.0027582800784205453,0.9378499909145542
94,0.0,0.0,0.001,0.001414213562373095,0.999,0.0014142135623730963,0.05934456741298305,0.0025406441377258462,0.9381147884492912
95,0.0,nan,0.002,nan,0.998,nan,0.05930116095320967,0.002340150926204369,0.9383586881205861
96,0.0,nan,0.0,nan,1.0,nan,0.05926120785368895,0.0021554509673830822,0.938583341178928
