t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
0,0.99,0.0,0.009999999999999998,1.828559098217032e-18,0.0,0.0,0.99,0.01,0.0
1,0.977,0.00434613493680177,0.022,0.0042163702135578395,0.001,0.001699673171197595,0.9867232295490118,0.012171650703317043,0.0011051197476711354
2,0.9490000000000001,0.013140268896284658,0.047599999999999996,0.013525284963110144,0.0034000000000000002,0.0026749870196985173,0.9827516436909064,0.014798853978826168,0.0024495023302673643
3,0.8952,0.028255972819919005,0.0956,0.026395285774378562,0.009200000000000002,0.004022160834399561,0.9779474838287081,0.017969525599057255,0.004082990572234523
4,0.7922,0.05833580947125588,0.1908,0.05711742291105229,0.016999999999999998,0.005981452814975453,0.9721501736436603,0.021784943013798817,0.006064883342540753
5,0.633,0.10431682510506154,0.33060000000000006,0.0988648909707924,0.0364,0.011226951698677805,0.9651746563786638,0.026360054867627988,0.008465288753708044
6,0.4282000000000001,0.13102824123065987,0.503,0.1144270752730994,0.0688,0.017516975893242658,0.9568106599227557,0.0318228670940476,0.011366472983196504
7,0.24059999999999998,0.11066686746969735,0.6404,0.08236935784083246,0.11899999999999997,0.028986586936412886,0.9468235092801077,0.03831241188238426,0.014864078837507825
8,0.11479999999999999,0.06660130128858845,0.708,0.029499529186450102,0.17719999999999997,0.04060870185892017,0.9349572498232082,0.0459747043517425,0.01906804582504923
9,0.048,0.030579586509812573,0.7063999999999999,0.0188750275937988,0.24559999999999996,0.043541040665356426,0.9209409785303574,0.0549560242434803,0.024102997226162153
10,0.0204,0.012781931691953989,0.6676000000000001,0.02860924481507487,0.31200000000000006,0.039866443700602806,0.9044993238150804,0.0653928818147616,0.030107794370157887
11,0.010399999999999998,0.007290785661062569,0.619,0.030393712800146338,0.3706,0.03669756274074766,0.8853678691473664,0.07739822782114157,0.03723390303149192
12,0.0054,0.0038930136855083826,0.572,0.028205594401741547,0.4226,0.03097023660800085,0.863313917165887,0.09104389492493434,0.04564218790917852
13,0.0032,0.00214993539954628,0.5176000000000001,0.024290830460164295,0.47919999999999996,0.024425851514782906,0.8381621406621997,0.10634006753189815,0.05549779180590199
14,0.0026000000000000003,0.0018973665961010276,0.4694000000000001,0.02011190913088284,0.528,0.01950498511777041,0.8098234498243881,0.12321365903311185,0.0669628911424999
15,0.002,0.0018856180831641268,0.42279999999999995,0.023929526159584154,0.5751999999999999,0.024206518864875105,0.7783239564682268,0.14148867559474076,0.08018736793703228
16,0.0016,0.001577621275493231,0.3842,0.02432100144136979,0.6142,0.024827404213892377,0.7438294113429358,0.1608728453100368,0.0952977433470273
17,0.0012000000000000001,0.0013984117975602021,0.3494,0.023133429394613228,0.6494,0.022823964014459325,0.7066594865683461,0.1809551865275786,0.11238532690407506
18,0.0012000000000000001,0.0013984117975602021,0.3146,0.027048105294086685,0.6842,0.026557275630020624,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.0012000000000000001,0.0013984117975602021,0.28300000000000003,0.0278448080139428,0.7158,0.027316254827076464,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.0012000000000000001,0.0013984117975602021,0.2564,0.027419376765751294,0.7424,0.02672992496975796,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.0012000000000000001,0.0013984117975602021,0.233,0.02875567576825294,0.7657999999999999,0.028070546050185004,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.0012000000000000001,0.0013984117975602021,0.2076,0.023186202793903102,0.7912,0.02253293885256277,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0012000000000000001,0.0013984117975602021,0.18519999999999998,0.022294991963817047,0.8136000000000001,0.02153653227012698,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.0012000000000000001,0.0013984117975602021,0.16879999999999998,0.021688706738761537,0.8300000000000001,0.02086996778999803,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.0012000000000000001,0.0013984117975602021,0.15359999999999996,0.021782765868660684,0.8451999999999998,0.020938003725283857,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.0012000000000000001,0.0013984117975602021,0.14000000000000004,0.01873795909674026,0.8587999999999999,0.0179678725631179,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0012000000000000001,0.0013984117975602021,0.127,0.016418147141366333,0.8718,0.01553347639419101,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0012000000000000001,0.0013984117975602021,0.11580000000000001,0.01564750601356154,0.8830000000000002,0.014794894014114778,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0012000000000000001,0.0013984117975602021,0.10659999999999999,0.013985706989637671,0.8922000000000001,0.01321447018318262,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0012000000000000001,0.0013984117975602021,0.0974,0.011432896007185191,0.9014,0.010627009613872262,0.2464204565964422,0.2900243143260857,0.46355522907747204
