t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
0,0.99,0.0,0.009999999999999998,1.828559098217032e-18,0.0,0.0,0.99,0.01,0.0
1,0.974,0.0040000000000000036,0.0252,0.004732863826479693,0.0008,0.0010327955589886446,0.9867232295490118,0.012171650703317043,0.0011051197476711354
2,0.9410000000000001,0.011556623882239771,0.056600000000000004,0.011815244390193545,0.0024000000000000002,0.0018378731669453625,0.9827516436909064,0.014798853978826168,0.0024495023302673643
3,0.8785999999999999,0.027649392197458704,0.1132,0.027425859654307612,0.008200000000000002,0.004848825745591515,0.9779474838287081,0.017969525599057255,0.004082990572234523
4,0.7594000000000001,0.05685888965969467,0.221,0.052891923348991156,0.0196,0.006518350166176168,0.9721501736436603,0.021784943013798817,0.006064883342540753
5,0.5810000000000001,0.0790344509972989,0.3786,0.07190147580002947,0.0404,0.013091133555875815,0.9651746563786638,0.026360054867627988,0.008465288753708044
6,0.36439999999999995,0.09009032504473867,0.5601999999999999,0.08127566261392971,0.0754,0.018331515061348433,0.9568106599227557,0.0318228670940476,0.011366472983196504
7,0.181,0.06318403455163513,0.6904,0.048933514986038845,0.1286,0.025543862058993526,0.9468235092801077,0.03831241188238426,0.014864078837507825
8,0.0782,0.039094756681683024,0.7262000000000001,0.02693943825200024,0.1956,0.029056267252809104,0.9349572498232082,0.0459747043517425,0.01906804582504923
9,0.034800000000000005,0.020159365069366646,0.7048,0.026819561683384913,0.2604,0.035412489949796594,0.9209409785303574,0.0549560242434803,0.024102997226162153
10,0.016400000000000005,0.00888444333277743,0.6534000000000001,0.033889362473922255,0.33019999999999994,0.037764769002044445,0.9044993238150804,0.0653928818147616,0.030107794370157887
11,0.007600000000000001,0.004599516882842758,0.5915999999999999,0.03758013659723268,0.4008,0.0404661724297111,0.8853678691473664,0.07739822782114157,0.03723390303149192
12,0.0044,0.0029514591494904873,0.5368,0.036174883859139355,0.4588,0.036820284264700257,0.863313917165887,0.09104389492493434,0.04564218790917852
13,0.0032,0.00214993539954628,0.4875999999999999,0.03497046372774222,0.5092000000000001,0.034733269353747855,0.8381621406621997,0.10634006753189815,0.05549779180590199
14,0.0024000000000000002,0.002065591117977289,0.44279999999999997,0.03477163595039306,0.5548000000000002,0.03442479726398786,0.8098234498243881,0.12321365903311185,0.0669628911424999
15,0.0021999999999999997,0.0022010098692292236,0.40180000000000005,0.029340150722933306,0.5959999999999999,0.02889059824002728,0.7783239564682268,0.14148867559474076,0.08018736793703228
16,0.0018000000000000002,0.001988857852023506,0.3618,0.03363133459538392,0.6364,0.03308977687040717,0.7438294113429358,0.1608728453100368,0.0952977433470273
17,0.0018000000000000002,0.001988857852023506,0.33340000000000003,0.02881434827766657,0.6648,0.028098240356134598,0.7066594865683461,0.1809551865275786,0.11238532690407506
18,0.0014,0.0016465452046971292,0.30419999999999997,0.028974318130218547,0.6943999999999999,0.02896434589859285,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.0014,0.0016465452046971292,0.2722,0.023878395628219615,0.7263999999999999,0.02392209578332692,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.0014,0.0016465452046971292,0.24500000000000002,0.02473414194545219,0.7536,0.02463601699409493,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.0014,0.0016465452046971292,0.219,0.026670833007863354,0.7796000000000001,0.026796351327082652,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.0014,0.0016465452046971292,0.1992,0.02731218694201465,0.7994000000000001,0.027358524976483795,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0014,0.0016465452046971292,0.1796,0.027142422719998876,0.8190000000000002,0.027117030319216966,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.0014,0.0016465452046971292,0.16379999999999997,0.026574005678063995,0.8347999999999999,0.02648605503111233,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.0014,0.0016465452046971292,0.1488,0.028303121147086704,0.8497999999999999,0.028165384586205995,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.0014,0.0016465452046971292,0.1346,0.02536927275268253,0.8639999999999999,0.025263060428661912,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0014,0.0016465452046971292,0.1226,0.021396780650888167,0.876,0.021312489817527727,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0014,0.0016465452046971292,0.11080000000000001,0.0210438695216551,0.8877999999999998,0.02100687718079224,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0014,0.0016465452046971292,0.09880000000000001,0.01964575159049802,0.8998000000000002,0.019696587408877614,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0014,0.0016465452046971292,0.0916,0.017658488673219522,0.907,0.01761943371520334,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0014,0.0016465452046971292,0.08259999999999999,0.014938392000331079,0.9159999999999998,0.014907119849998589,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0014,0.0016465452046971292,0.074,0.012892719737209141,0.9246000000000001,0.01279062156425556,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0014,0.0016465452046971292,0.06660000000000002,0.011393955512561131,0.932,0.0109949483349804,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0014,0.0016465452046971292,0.06020000000000001,0.011053405709453434,0.9384,0.010741404832598805,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0014,0.0016465452046971292,0.055600000000000004,0.010101705026600433,0.943,0.0099442892601175,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0014,0.0016465452046971292,0.0486,0.01006865322561949,0.95,0.009752492558885167,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0014,0.0016465452046971292,0.044599999999999994,0.009617114374327098,0.9540000000000001,0.009428090415820618,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0014,0.0016465452046971292,0.04019999999999999,0.009635582205785203,0.9583999999999999,0.009605553948974875,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0014,0.0016465452046971292,0.03520000000000001,0.008337332373793858,0.9634,0.008113089560840699,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0014,0.0016465452046971292,0.0306,0.009754770912510225,0.968,0.009568466729604892,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0014,0.0016465452046971292,0.0284,0.008154071920757684,0.9702,0.008024961059095559,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0014,0.0016465452046971292,0.0258,0.007857056276579247,0.9728000000000001,0.0077287342646343744,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0014,0.0016465452046971292,0.023799999999999995,0.007330302403948511,0.9747999999999999,0.007375635565834316,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0014,0.0016465452046971292,0.021999999999999995,0.0077746025264604,0.9766,0.007720103626247521,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0014,0.0016465452046971292,0.020199999999999996,0.007208020224413605,0.9784,0.006785605679999724,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0014,0.0016465452046971292,0.017800000000000003,0.0072694184392181225,0.9808,0.00674619234169255,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0014,0.0016465452046971292,0.0158,0.00662989860824097,0.9827999999999999,0.0062680849458896905,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0014,0.0016465452046971292,0.014600000000000002,0.005815687596683838,0.984,0.005416025603090645,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0014,0.0016465452046971292,0.011999999999999999,0.005077182070575939,0.9865999999999999,0.004718756898449707,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0014,0.0016465452046971292,0.0112,0.004442221666388715,0.9873999999999998,0.004005551702879951,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0014,0.0016465452046971292,0.009000000000000001,0.003915780041490243,0.9896,0.003977715704047017,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0014,0.0016465452046971292,0.008400000000000001,0.004195235392680605,0.9902,0.00415799096787005,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0014,0.0016465452046971292,0.0076,0.004402019738458447,0.991,0.004546060565661956,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0014,0.0016465452046971292,0.007200000000000001,0.004541169697580374,0.9914,0.0048120219820316276,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0014,0.0016465452046971292,0.0066,0.004005551702879947,0.9920000000000002,0.0041096093353126546,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0014,0.0016465452046971292,0.0062,0.004157990967870047,0.9924,0.004087922591134908,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0014,0.0016465452046971292,0.0056,0.004195235392680606,0.993,0.00434613493680177,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0014,0.0016465452046971292,0.0054,0.0036575644598253877,0.9931999999999999,0.0037947331922020587,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0014,0.0016465452046971292,0.0048000000000000004,0.003552776691859794,0.9937999999999999,0.0038239014399199995,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0014,0.0016465452046971292,0.004200000000000001,0.0035839146815241636,0.9944000000000001,0.003977715704047016,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0014,0.0016465452046971292,0.004000000000000001,0.003651483716701107,0.9946000000000002,0.004115013163202928,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.0014,0.0016465452046971292,0.0036000000000000003,0.0024585451886114367,0.9950000000000001,0.0030184617127124746,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.0014,0.0016465452046971292,0.0036000000000000003,0.0024585451886114367,0.9950000000000001,0.0030184617127124746,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.0014,0.0016465452046971292,0.0032000000000000006,0.0019321835661585917,0.9954000000000001,0.0026749870196985195,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.0014,0.0016465452046971292,0.0028000000000000013,0.001398411797560202,0.9958,0.002394437999475732,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.0014,0.0016465452046971292,0.0028000000000000013,0.001398411797560202,0.9958,0.002394437999475732,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.0014,0.0016465452046971292,0.0026000000000000007,0.000966091783079296,0.9960000000000001,0.0021081851067789215,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0014,0.0016465452046971292,0.0018000000000000002,0.0011352924243950933,0.9968,0.002347575581554537,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.00175,0.0016690459207925603,0.002,0.0010690449676496975,0.99625,0.0016690459207925619,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.0014285714285714286,0.0015118578920369089,0.002,0.0011547005383792514,0.9965714285714287,0.0015118578920369102,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.001,0.0010954451150103322,0.0023333333333333335,0.000816496580927726,0.9966666666666667,0.0016329931618554536,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.001,0.0010954451150103322,0.002,0.0012649110640673518,0.997,0.002097617696340305,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.0012000000000000001,0.0010954451150103322,0.002,0.001414213562373095,0.9968,0.0017888543819998333,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.001,0.0011547005383792514,0.002,0.0,0.9970000000000001,0.0011547005383792525,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.001,0.0011547005383792514,0.0015,0.001,0.9975,0.001000000000000001,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527,0.05962492104987008,0.003831305000173852,0.9365437739499561
90,0.0006666666666666666,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9979999999999999,0.0020000000000000018,0.059559162970501546,0.003529239468680072,0.9369115975608184
91,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.059498654953338025,0.0032509313493138585,0.9372504136973482
92,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05944297324116212,0.002994517595066453,0.9375625091637715
93,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.059391729007025267,0.0027582800784205453,0.9378499909145542
94,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05934456741298305,0.0025406441377258462,0.9381147884492912
95,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05930116095320967,0.002340150926204369,0.9383586881205861
96,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.059261207684620475,0.002155450224900223,0.9385833420904794
97,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.059224431363861886,0.001985302389128257,0.93879026624701
98,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05919057915375837,0.0018285693513839505,0.9389808514948578
99,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05915941702762409,0.0016841948677076162,0.9391563881046684
100,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05913072931763459,0.0015512027131036389,0.9393180679692619
101,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05910431907359776,0.0014286991912819034,0.9394669817351204
102,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0028284271247461927,0.05908000567808054,0.001315862926581377,0.9396041313953382
103,0.002,nan,0.002,nan,0.996,nan,0.059057621708037945,0.0012119310753370902,0.9397304472166251
104,0.002,nan,0.002,nan,0.996,nan,0.05903701274666848,0.0011161985557601396,0.9398467886975714
105,0.002,nan,0.002,nan,0.996,nan,0.059018037772878486,0.0010280203066831812,0.9399539419204384
106,0.002,nan,0.002,nan,0.996,nan,0.05900056774654089,0.0009468051327551238,0.940052627120704
107,0.002,nan,0.002,nan,0.996,nan,0.05898448287168985,0.0008720034511758169,0.9401435136771344
108,0.002,nan,0.002,nan,0.996,nan,0.058969672423670336,0.0008031065333235294,0.9402272210430063
109,0.002,nan,0.002,nan,0.996,nan,0.058956034867862606,0.0007396472409688824,0.9403043178911686
110,0.002,nan,0.002,nan,0.996,nan,0.05894347796761316,0.0006812007252103197,0.9403753213071766
111,0.002,nan,0.002,nan,0.996,nan,0.05893191617228788,0.0006273725546210259,0.9404407112730911
112,0.002,nan,0.002,nan,0.996,nan,0.05892127011168135,0.0005777964385201659,0.9405009334497986
113,0.002,nan,0.002,nan,0.996,nan,0.05891146656496153,0.0005321341033713409,0.9405563993316672
114,0.002,nan,0.002,nan,0.996,nan,0.05890243891411072,0.0004900775278743517,0.940607483558015
115,0.002,nan,0.002,nan,0.996,nan,0.05889412632678844,0.0004513452245300811,0.9406545284486816
