t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
0,0.99,0.0,0.009999999999999998,1.828559098217032e-18,0.0,0.0,0.99,0.01,0.0
1,0.9720000000000001,0.005656854249492385,0.026600000000000002,0.005337498373666158,0.0014,0.0016465452046971292,0.9867232295490118,0.012171650703317043,0.0011051197476711354
2,0.9443999999999999,0.011067469850371806,0.0516,0.009924156835161811,0.004000000000000001,0.0024944382578492943,0.9827516436909064,0.014798853978826168,0.0024495023302673643
3,0.8977999999999999,0.02128014202124704,0.09319999999999999,0.01911834488419725,0.009000000000000001,0.004242640687119285,0.9779474838287081,0.017969525599057255,0.004082990572234523
4,0.8184000000000001,0.040724548970969436,0.16299999999999998,0.03695342413844156,0.0186,0.00589161362540952,0.9721501736436603,0.021784943013798817,0.006064883342540753
5,0.6998,0.06583109700843007,0.26599999999999996,0.05902165327704363,0.034199999999999994,0.010559882154224598,0.9651746563786638,0.026360054867627988,0.008465288753708044
6,0.5532,0.09471923423113879,0.3904,0.08329225654285037,0.05639999999999999,0.014751271131668619,0.9568106599227557,0.0318228670940476,0.011366472983196504
7,0.3928,0.10806664610322651,0.5172000000000001,0.08785948377317548,0.09,0.02508651696296904,0.9468235092801077,0.03831241188238426,0.014864078837507825
8,0.24520000000000003,0.10600293496984989,0.6146,0.08038822467666931,0.14020000000000002,0.033299315975623946,0.9349572498232082,0.0459747043517425,0.01906804582504923
9,0.13140000000000002,0.07129936886116174,0.6743999999999999,0.04489790888473784,0.19419999999999998,0.04141336338268925,0.9209409785303574,0.0549560242434803,0.024102997226162153
10,0.055400000000000005,0.030420022645911652,0.6882,0.03563331774243499,0.2564,0.04795182767922176,0.9044993238150804,0.0653928818147616,0.030107794370157887
11,0.020999999999999998,0.012192894105447924,0.6544000000000001,0.049322521337732836,0.32459999999999994,0.05217108607478113,0.8853678691473664,0.07739822782114157,0.03723390303149192
12,0.007600000000000001,0.0038643671323171837,0.6058,0.04873009565168349,0.3866,0.04921652838901447,0.863313917165887,0.09104389492493434,0.04564218790917852
13,0.0026000000000000003,0.0016465452046971292,0.5472,0.05067719188922939,0.45020000000000004,0.05105509007162971,0.8381621406621997,0.10634006753189815,0.05549779180590199
