t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
14,0.0018000000000000002,0.0014757295747452434,0.44399999999999995,0.031084115271666053,0.5542,0.030498816006162867,0.8098234498243881,0.12321365903311185,0.0669628911424999
15,0.0014,0.0013498971154211057,0.4056,0.02933030287376294,0.5930000000000001,0.029291637031753612,0.7783239564682268,0.14148867559474076,0.08018736793703228
16,0.001,0.0010540925533894599,0.3672000000000001,0.026011963059758145,0.6317999999999999,0.02560295121877773,0.7438294113429358,0.1608728453100368,0.0952977433470273
17,0.001,0.0010540925533894599,0.3336,0.02727310437449727,0.6653999999999999,0.026767310079439954,0.7066594865683461,0.1809551865275786,0.11238532690407506
18,0.001,0.0010540925533894599,0.3038,0.024063804077216613,0.6952,0.023592842605803584,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.001,0.0010540925533894599,0.2736,0.02012847623531288,0.7254,0.01959705193248324,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.001,0.0010540925533894599,0.2474,0.02013399557409751,0.7516,0.01959138132501695,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.001,0.0010540925533894599,0.2246,0.019044976007102535,0.7744,0.01851845925916446,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.001,0.0010540925533894599,0.202,0.017962924780409978,0.7969999999999999,0.017416467303484152,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.001,0.0010540925533894599,0.1848,0.021022739011735733,0.8141999999999999,0.02051449352151895,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.001,0.0010540925533894599,0.16619999999999996,0.018461972929360627,0.8328,0.017967872563117864,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.001,0.0010540925533894599,0.1528,0.016443843832875567,0.8462,0.015984714921171147,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.001,0.0010540925533894599,0.1358,0.016585133905599514,0.8632,0.016116244392951288,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.001,0.0010540925533894599,0.12460000000000002,0.016627955042304177,0.8744,0.016215219188568924,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0008,0.0010327955589886446,0.11400000000000002,0.018378731669453634,0.8852,0.018115677679230727,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0008,0.0010327955589886446,0.1026,0.015833859640375467,0.8966,0.015493367756703024,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0008,0.0010327955589886446,0.0924,0.014811407015465402,0.9067999999999999,0.01442836712098005,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0008,0.0010327955589886446,0.08359999999999998,0.015342026521218691,0.9155999999999999,0.014960689229518206,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0008,0.0010327955589886446,0.0754,0.01353349753594966,0.9238,0.013147031773158674,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0008,0.0010327955589886446,0.06720000000000001,0.013669105473455257,0.9319999999999998,0.013299958228839975,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0008,0.0010327955589886446,0.06140000000000001,0.0117018517053214,0.9378,0.011409547658771444,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0008,0.0010327955589886446,0.0548,0.010163114133418402,0.9443999999999999,0.009924156835161773,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0008,0.0010327955589886446,0.0504,0.008474799243771043,0.9488,0.008175845182269794,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0008,0.0010327955589886446,0.04699999999999999,0.008339997335464538,0.9522,0.00818942407417435,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0008,0.0010327955589886446,0.04159999999999999,0.008579044235810887,0.9575999999999999,0.008422192905255345,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0008,0.0010327955589886446,0.037,0.009392668535736915,0.9621999999999998,0.009307106006822012,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0008,0.0010327955589886446,0.0338,0.009997777530809313,0.9654,0.009979979959899729,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0008,0.0010327955589886446,0.032200000000000006,0.009542885657214313,0.967,0.009533566430716737,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0008,0.0010327955589886446,0.028000000000000004,0.007542472332656507,0.9712,0.007375635565834317,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0008,0.0010327955589886446,0.0252,0.007254117604658903,0.974,0.007180219742846012,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0008,0.0010327955589886446,0.022399999999999996,0.005796550698475775,0.9767999999999999,0.005750362307426091,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0008,0.0010327955589886446,0.0206,0.005081557066709201,0.9785999999999999,0.004993328882953073,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0008,0.0010327955589886446,0.019399999999999997,0.005081557066709201,0.9797999999999998,0.005028805910838967,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0008,0.0010327955589886446,0.0178,0.0059217114643206545,0.9814,0.005815687596683843,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0008,0.0010327955589886446,0.014800000000000002,0.004732863826479692,0.9844000000000002,0.004695151163109074,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0008,0.0010327955589886446,0.0142,0.0049396356140913875,0.9850000000000001,0.004830458915396484,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0008,0.0010327955589886446,0.0134,0.005081557066709201,0.9858000000000002,0.004939635614091392,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0008,0.0010327955589886446,0.012,0.005077182070575938,0.9872,0.0051811624607267905,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0008,0.0010327955589886446,0.0116,0.004971027168615266,0.9875999999999999,0.00514673575083168,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0008,0.0010327955589886446,0.0108,0.005094659513211413,0.9883999999999998,0.00514673575083168,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0008,0.0010327955589886446,0.01,0.004714045207910317,0.9891999999999997,0.004825856285561033,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0008,0.0010327955589886446,0.0094,0.004623610902506587,0.9897999999999998,0.004848825745591519,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0008,0.0010327955589886446,0.008199999999999999,0.004049691346263317,0.9909999999999999,0.004242640687119289,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0008,0.0010327955589886446,0.007799999999999999,0.004049691346263318,0.9914,0.0041150131632029276,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0008,0.0010327955589886446,0.007200000000000001,0.003910100879630715,0.992,0.0041096093353126546,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0008888888888888889,0.0010540925533894599,0.006888888888888889,0.003018461712712472,0.9922222222222222,0.002905932629027118,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.0008888888888888889,0.0010540925533894599,0.006444444444444444,0.003282952600598702,0.9926666666666668,0.003162277660168382,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.0008888888888888889,0.0010540925533894599,0.005555555555555556,0.00296273147243853,0.9935555555555555,0.0027888667551135876,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.0008888888888888889,0.0010540925533894599,0.0044444444444444444,0.0019436506316151002,0.9946666666666667,0.0020000000000000018,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.0008888888888888889,0.0010540925533894599,0.004222222222222222,0.0023333333333333335,0.9948888888888889,0.0024720661623652235,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.001,0.0010690449676496975,0.00425,0.0019820624179302296,0.99475,0.0014880476182856912,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.001,0.0010690449676496975,0.004,0.001851640199545103,0.9950000000000001,0.0015118578920369102,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.001,0.0010690449676496975,0.004,0.001851640199545103,0.9950000000000001,0.0015118578920369102,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.001,0.0010690449676496975,0.0037500000000000003,0.002251983252919207,0.9952500000000002,0.00183225076262581,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0008571428571428572,0.0010690449676496977,0.0034285714285714293,0.001511857892036909,0.9957142857142858,0.0017994708216848765,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.0008571428571428572,0.0010690449676496977,0.002857142857142857,0.0010690449676496975,0.9962857142857143,0.0017994708216848762,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.0008571428571428572,0.0010690449676496977,0.0025714285714285717,0.0009759000729485332,0.9965714285714287,0.0015118578920369102,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.0008571428571428572,0.0010690449676496977,0.002285714285714286,0.0013801311186847085,0.9968571428571428,0.0019518001458970681,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.001,0.0010954451150103322,0.0026666666666666666,0.0010327955589886444,0.9963333333333333,0.0015055453054181633,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.001,0.0010954451150103322,0.0023333333333333335,0.0015055453054181622,0.9966666666666667,0.002065591117977291,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0012000000000000001,0.0010954451150103322,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0016733200530681526,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0012000000000000001,0.0010954451150103322,0.002,0.0,0.9968,0.001095445115010333,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0012000000000000001,0.0010954451150103322,0.0016,0.0008944271909999159,0.9972000000000001,0.0010954451150103333,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.001,0.0011547005383792514,0.002,0.0,0.9970000000000001,0.0011547005383792525,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.001,0.0011547005383792514,0.002,0.0,0.9970000000000001,0.0011547005383792525,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.001,0.0011547005383792514,0.0015,0.001,0.9975,0.001914854215512678,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.05962492104987008,0.003831305000173852,0.9365437739499561
90,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.059559162970501546,0.003529239468680072,0.9369115975608184
91,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.059498654953338025,0.0032509313493138585,0.9372504136973482
92,0.0013333333333333333,0.0011547005383792516,0.002,0.0,0.9966666666666667,0.0011547005383792527,0.05944297324116212,0.002994517595066453,0.9375625091637715
93,0.0013333333333333333,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9973333333333333,0.0011547005383792527,0.059391729007025267,0.0027582800784205453,0.9378499909145542
94,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.05934456741298305,0.0025406441377258462,0.9381147884492912
95,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0028284271247461927,0.05930116095320967,0.002340150926204369,0.9383586881205861
96,0.002,nan,0.002,nan,0.996,nan,0.059261207684620475,0.002155450224900223,0.9385833420904794
97,0.002,nan,0.002,nan,0.996,nan,0.059224431363861886,0.001985302389128257,0.93879026624701
98,0.002,nan,0.002,nan,0.996,nan,0.05919057915375837,0.0018285693513839505,0.9389808514948578
99,0.002,nan,0.002,nan,0.996,nan,0.05915941702762409,0.0016841948677076162,0.9391563881046684
100,0.002,nan,0.0,nan,0.998,nan,0.059130729558716705,0.0015512037918046936,0.9393180666494787
