t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
0,0.99,0.0,0.009999999999999998,1.828559098217032e-18,0.0,0.0,0.99,0.01,0.0
1,0.9752000000000001,0.007728734264634374,0.024800000000000003,0.0077287342646343675,0.0,0.0,0.9867232295490118,0.012171650703317043,0.0011051197476711354
2,0.9498,0.01578888497927857,0.047599999999999996,0.014660604807897024,0.0026000000000000003,0.0021186998109427604,0.9827516436909064,0.014798853978826168,0.0024495023302673643
3,0.898,0.03152424111343173,0.09459999999999999,0.02853535818360559,0.007400000000000001,0.004221637386396684,0.9779474838287081,0.017969525599057255,0.004082990572234523
4,0.8202,0.050635516740283736,0.1638,0.04309627465209596,0.016,0.009092121131323905,0.9721501736436603,0.021784943013798817,0.006064883342540753
5,0.696,0.07849133002369683,0.27240000000000003,0.06953688070209778,0.0316,0.011423173328322076,0.9651746563786638,0.026360054867627988,0.008465288753708044
6,0.5287999999999999,0.09186560231604042,0.4170000000000001,0.07887120302535437,0.054200000000000005,0.016369348049191074,0.9568106599227557,0.0318228670940476,0.011366472983196504
7,0.3426,0.09280349610272713,0.5614000000000001,0.0713367600423045,0.096,0.024890872936792627,0.9468235092801077,0.03831241188238426,0.014864078837507825
8,0.18159999999999998,0.07244185407775136,0.6678000000000001,0.04212626522992779,0.15059999999999998,0.034202663963823376,0.9349572498232082,0.0459747043517425,0.01906804582504923
9,0.08260000000000002,0.03807653112118044,0.7011999999999999,0.020724649842907124,0.2162,0.0391969386559716,0.9209409785303574,0.0549560242434803,0.024102997226162153
10,0.034800000000000005,0.021462111317906776,0.6859999999999999,0.026161889160464757,0.2792,0.041752711156149966,0.9044993238150804,0.0653928818147616,0.030107794370157887
11,0.0154,0.008058122196475637,0.6407999999999999,0.03187754347150634,0.3438,0.03789400421643977,0.8853678691473664,0.07739822782114157,0.03723390303149192
12,0.0056,0.0030983866769659337,0.5866,0.03230479840519052,0.40780000000000005,0.03435048115464404,0.863313917165887,0.09104389492493434,0.04564218790917852
13,0.0024000000000000002,0.002065591117977289,0.535,0.028955905173978665,0.4626,0.029605555034298698,0.8381621406621997,0.10634006753189815,0.05549779180590199
14,0.0016,0.0018378731669453628,0.4888,0.030305115079801305,0.5096,0.030152206479054835,0.8098234498243881,0.12321365903311185,0.0669628911424999
15,0.001,0.001414213562373095,0.44279999999999997,0.024407649074282712,0.5562,0.02398981265268885,0.7783239564682268,0.14148867559474076,0.08018736793703228
16,0.0008,0.0013984117975602021,0.4069999999999999,0.023290436759417894,0.5922,0.022734213081706704,0.7438294113429358,0.1608728453100368,0.0952977433470273
17,0.0008,0.0013984117975602021,0.36860000000000004,0.01925385964192924,0.6306,0.018644033898274286,0.7066594865683461,0.1809551865275786,0.11238532690407506
18,0.0006000000000000001,0.0009660917830792958,0.3328,0.016923356641044933,0.6666000000000001,0.016707948873382273,0.6672870459689833,0.20121807578421402,0.13149487824680256
19,0.0006000000000000001,0.0009660917830792958,0.30499999999999994,0.01960158723731887,0.6944000000000001,0.019317234676722098,0.6263187905014752,0.22106605349646732,0.15261515600205727
20,0.0006000000000000001,0.0009660917830792958,0.2774,0.01959705193248322,0.722,0.019504985117770383,0.5844581629118424,0.23986860701948723,0.17567323006867033
21,0.0006000000000000001,0.0009660917830792958,0.2468,0.019095083718649215,0.7525999999999999,0.018951399831029798,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.0006000000000000001,0.0009660917830792958,0.22240000000000001,0.02132916625968613,0.777,0.021087120871912966,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0006000000000000001,0.0009660917830792958,0.20099999999999998,0.022295988677587527,0.7984,0.022146983742462257,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.0006000000000000001,0.0009660917830792958,0.18559999999999996,0.02128745065891065,0.8138,0.021006877180792183,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.0006000000000000001,0.0009660917830792958,0.16999999999999998,0.021354156504062624,0.8294,0.020977236339528714,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.0006000000000000001,0.0009660917830792958,0.1556,0.021945386758952322,0.8437999999999999,0.021570556063506795,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0006000000000000001,0.0009660917830792958,0.1414,0.02227205523620226,0.8579999999999999,0.021868292622475652,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0006000000000000001,0.0009660917830792958,0.1258,0.02161172521264016,0.8735999999999999,0.021308318667704527,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0006000000000000001,0.0009660917830792958,0.11400000000000002,0.018499249234015476,0.8854000000000001,0.0180874419295697,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0006000000000000001,0.0009660917830792958,0.10579999999999998,0.017775138693004774,0.8936,0.017302536744008907,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0006000000000000001,0.0009660917830792958,0.098,0.018208667044996886,0.9014000000000001,0.017864925288272417,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0006000000000000001,0.0009660917830792958,0.0904,0.01745597637232335,0.9090000000000001,0.01721110752456744,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0006000000000000001,0.0009660917830792958,0.0836,0.014385177556545255,0.9158,0.014093339640490537,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0006000000000000001,0.0009660917830792958,0.0774,0.01363166248930123,0.922,0.013266499161421594,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0006000000000000001,0.0009660917830792958,0.0718,0.011679041056525143,0.9276,0.011462014560179942,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0006000000000000001,0.0009660917830792958,0.06460000000000002,0.008896940797575059,0.9347999999999999,0.00880403947691685,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0006000000000000001,0.0009660917830792958,0.05620000000000001,0.006762642481555073,0.9431999999999998,0.006876691711054714,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0006000000000000001,0.0009660917830792958,0.0504,0.007042726744663603,0.9490000000000001,0.0071336448530109065,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0006000000000000001,0.0009660917830792958,0.04479999999999999,0.005977736472389305,0.9545999999999999,0.006040603354706295,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0006000000000000001,0.0009660917830792958,0.0394,0.005337498373666158,0.96,0.005416025603090645,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0006000000000000001,0.0009660917830792958,0.0366,0.00653537383101465,0.9628,0.006613118276073204,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0006000000000000001,0.0009660917830792958,0.03219999999999999,0.007685484153042453,0.9671999999999998,0.00778602737101677,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0006000000000000001,0.0009660917830792958,0.028999999999999998,0.007007932013876213,0.9703999999999999,0.007105553383719594,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0006000000000000001,0.0009660917830792958,0.025599999999999994,0.006022181221672648,0.9738,0.006069962474714692,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0006000000000000001,0.0009660917830792958,0.023,0.004642796092394707,0.9763999999999999,0.004880801391392838,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0006000000000000001,0.0009660917830792958,0.0206,0.005337498373666158,0.9788,0.005513619500836094,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0006000000000000001,0.0009660917830792958,0.018999999999999996,0.005676462121975467,0.9804,0.005947922139518795,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0006000000000000001,0.0009660917830792958,0.0174,0.006186005711819757,0.982,0.006253887679764578,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0006000000000000001,0.0009660917830792958,0.015799999999999998,0.00662989860824097,0.9836,0.006653319973266484,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0006000000000000001,0.0009660917830792958,0.014799999999999997,0.006613118276073198,0.9846,0.006669999167083079,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0006000000000000001,0.0009660917830792958,0.013000000000000001,0.0044472213547087774,0.9864,0.004599516882842761,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0006000000000000001,0.0009660917830792958,0.012199999999999999,0.004049691346263318,0.9872000000000002,0.004022160834399565,0.07821151586008428,0.07569248885200046,0.8460959952879155
