t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd,S_ode,I_ode,R_ode
21,0.0008,0.0013984117975602021,0.2634,0.022071600656852132,0.7358,0.021591150450538263,0.5424546452530311,0.2570118693163597,0.20053348543060914
22,0.0006000000000000001,0.001349897115421106,0.24100000000000002,0.023537204591879635,0.7584,0.022877451295495718,0.5010465007710811,0.27195148860403534,0.22700201062488343
23,0.0006000000000000001,0.001349897115421106,0.217,0.021002645336031155,0.7824000000000001,0.020413503156271613,0.46090756382278175,0.28425662799249923,0.254835808184719
24,0.0006000000000000001,0.001349897115421106,0.19639999999999996,0.014901155809011742,0.8029999999999999,0.014491376746189402,0.4226048907602156,0.29363935233416816,0.28375575690561616
25,0.0006000000000000001,0.001349897115421106,0.17619999999999997,0.016691980775876247,0.8232000000000002,0.01633537402217786,0.386572737180603,0.299965630981728,0.31346163183766895
26,0.0006000000000000001,0.001349897115421106,0.16239999999999996,0.015225709251861544,0.8370000000000001,0.01467424046870344,0.3531041481960026,0.3032485610111903,0.34364729079280704
27,0.0006000000000000001,0.001349897115421106,0.14559999999999998,0.01475127113166862,0.8538,0.014312387796746035,0.3223576327421702,0.3036279224015264,0.3740144448563033
28,0.0006000000000000001,0.001349897115421106,0.1318,0.014619621518128753,0.8676,0.014167254889748808,0.29437462681292026,0.3013414324317153,0.4042839407553644
29,0.0006000000000000001,0.001349897115421106,0.1214,0.013099618315050254,0.8779999999999999,0.012578641509408815,0.26910267404519267,0.29669335036712496,0.4342039755876823
30,0.0006000000000000001,0.001349897115421106,0.11180000000000001,0.011905180945005974,0.8876,0.011500724614852182,0.2464204565964422,0.2900243143260857,0.46355522907747204
31,0.0006000000000000001,0.001349897115421106,0.1018,0.011409547658771483,0.8976000000000001,0.01086482601998047,0.2261605926839768,0.2816861984252393,0.49215320889078384
32,0.0006000000000000001,0.001349897115421106,0.09479999999999998,0.011163432367431725,0.9046000000000001,0.010458383134011585,0.20812939550122378,0.2720222979369229,0.5198483065618533
33,0.0006000000000000001,0.001349897115421106,0.0834,0.012720936373640981,0.916,0.012036980056845205,0.19212233180787386,0.2613534631881232,0.546524205004003
34,0.0006000000000000001,0.001349897115421106,0.07479999999999999,0.01128223776069663,0.9246000000000001,0.010627009613872224,0.17793517539775405,0.2499696206913558,0.5720952039108902
35,0.0006000000000000001,0.001349897115421106,0.0668,0.010336558636434295,0.9326000000000001,0.009754770912510192,0.16537182560168742,0.23812534709370434,0.5965028273046084
36,0.0006000000000000001,0.001349897115421106,0.05840000000000001,0.009651712571122057,0.9410000000000001,0.008956685895029569,0.1542490036150445,0.22603876170686266,0.6197122346780929
37,0.0006000000000000001,0.001349897115421106,0.0548,0.008753412033157255,0.9446,0.008113089560840673,0.14439881453893214,0.21389255811064642,0.6417086273504214
38,0.0006000000000000001,0.001349897115421106,0.0498,0.008243515970479804,0.9496,0.00764780287984,0.13566974002106044,0.20183647267234459,0.662493787306595
39,0.0006000000000000001,0.001349897115421106,0.0442,0.007743097284391793,0.9551999999999999,0.007192588778272635,0.12792651831813864,0.1899905276215067,0.6820829540603547
40,0.0006000000000000001,0.001349897115421106,0.03899999999999999,0.006548960901462834,0.9603999999999999,0.006380525927469551,0.12104940306450108,0.17844854756693437,0.7005020493685645
41,0.0006000000000000001,0.001349897115421106,0.034600000000000006,0.005168279318217149,0.9648,0.0051811624607267905,0.1149329956183991,0.16728180881348248,0.7177851955681185
42,0.0006000000000000001,0.001349897115421106,0.0316,0.004971027168615265,0.9677999999999999,0.004848825745591519,0.10948492500560439,0.15654240250433332,0.7339726724900624
43,0.0006000000000000001,0.001349897115421106,0.03,0.004807401700618652,0.9693999999999999,0.004903513479582215,0.10462447309350942,0.14626638784215398,0.7491091390643367
44,0.0006000000000000001,0.001349897115421106,0.027399999999999997,0.005815687596683838,0.9719999999999999,0.005811865258054236,0.10028121219363946,0.1364766175337113,0.7632421702726494
45,0.0006000000000000001,0.001349897115421106,0.023599999999999996,0.005641118880348316,0.9758000000000001,0.005613475849338907,0.09639377803365155,0.12718513894282626,0.7764210830235223
46,0.0006000000000000001,0.001349897115421106,0.0214,0.005581716183715861,0.9780000000000001,0.005577733510227175,0.09290868208634355,0.11839538665288923,0.7886959312607674
47,0.0006000000000000001,0.001349897115421106,0.0196,0.005232377832092955,0.9797999999999998,0.005370702416299426,0.08977930379642313,0.11010391846012425,0.8001167777434528
48,0.0006000000000000001,0.001349897115421106,0.018999999999999996,0.005676462121975466,0.9803999999999998,0.005872724145478736,0.08696500895326734,0.10230194992219092,0.8107330411245419
49,0.0006000000000000001,0.001349897115421106,0.0174,0.005660781257427675,0.982,0.005887840577551903,0.08443024463789534,0.09497669582649941,0.8205930595356055
50,0.0006000000000000001,0.001349897115421106,0.015,0.006342099196813483,0.9844000000000002,0.006653319973266485,0.08214399029585104,0.08811226511701328,0.8297437445871358
51,0.0006000000000000001,0.001349897115421106,0.013599999999999998,0.005481281277625191,0.9858,0.00592171146432066,0.08007903630945247,0.08169068939063076,0.8382302742999169
52,0.0006000000000000001,0.001349897115421106,0.0126,0.005501514942874069,0.9867999999999999,0.005827139568909914,0.07821151586008428,0.07569248885200046,0.8460959952879155
53,0.0006000000000000001,0.001349897115421106,0.0122,0.005452828012447608,0.9872,0.005672545969648712,0.07652047244351066,0.07009731801999082,0.8533822095364987
54,0.0006000000000000001,0.001349897115421106,0.0114,0.005420127099780759,0.9879999999999999,0.005734883511361757,0.07498741652317045,0.06488438714140433,0.8601281963354254
55,0.0006000000000000001,0.001349897115421106,0.01,0.004898979485566357,0.9894000000000001,0.0053374983736661635,0.07359606328162885,0.06003280358518667,0.8663711331331847
56,0.0006000000000000001,0.001349897115421106,0.009,0.005099019513592784,0.9904,0.00556177429723046,0.07233199803801868,0.05552189238558199,0.8721461095763995
57,0.0006666666666666666,0.0014142135623730952,0.008666666666666666,0.0034641016151377548,0.9906666666666667,0.0040000000000000036,0.07118245391673106,0.05133135600813439,0.8774861900751347
58,0.0006666666666666666,0.0014142135623730952,0.006666666666666666,0.0033166247903553994,0.9926666666666666,0.0036055512754639926,0.07013610652361106,0.04744149100745695,0.8824224024689322
59,0.0006666666666666666,0.0014142135623730952,0.006222222222222222,0.003666666666666667,0.9931111111111112,0.004013864859597436,0.06918287107469678,0.043833255320112605,0.8869838736051908
60,0.00075,0.0014880476182856902,0.00625,0.003615443067098218,0.993,0.0040000000000000036,0.06831377590656529,0.04048839082594865,0.8911978332674863
61,0.00075,0.0014880476182856902,0.0055,0.003964124835860459,0.9937499999999999,0.004464142854857074,0.0675207998850102,0.037389454338005335,0.8950897457769846
62,0.00075,0.0014880476182856902,0.00525,0.004131758532565592,0.994,0.0046598589800857446,0.06679677698759798,0.034519853828504796,0.8986833691838974
63,0.00075,0.0014880476182856902,0.004,0.0018516401995451028,0.99525,0.0030118812346154335,0.06613528635739645,0.03186387904154386,0.9020008346010598
64,0.00075,0.0014880476182856902,0.00375,0.0019820624179302296,0.9955,0.003162277660168382,0.06553056181759566,0.029406668730721335,0.9050627694516832
65,0.00075,0.0014880476182856902,0.0035000000000000005,0.0020701966780270627,0.99575,0.003284161123592189,0.06497742878682049,0.02713424315143387,0.9078883280617458
66,0.00075,0.0014880476182856902,0.00275,0.0018322507626258088,0.9965,0.002976095236571382,0.06447122056488687,0.025033443791017,0.9104953356440963
67,0.0008571428571428572,0.0015735915849388862,0.0028571428571428576,0.0015735915849388864,0.9962857142857143,0.0029277002188456023,0.064007736500686,0.023091935753259445,0.9129003277460548
68,0.0008571428571428572,0.0015735915849388862,0.0025714285714285717,0.0019023794624226835,0.9965714285714286,0.003207134902949095,0.0635831825706402,0.021298173073531837,0.9151186443558282
69,0.001,0.0016733200530681513,0.0030000000000000005,0.001673320053068151,0.996,0.0030983866769659367,0.06319412642986533,0.01964134724529643,0.9171645263248385
70,0.001,0.0016733200530681513,0.002,0.0012649110640673518,0.997,0.00244948974278318,0.06283746768870765,0.018111388829465613,0.9190511434818269
71,0.0012000000000000001,0.0017888543819998318,0.0024000000000000002,0.0008944271909999159,0.9964000000000001,0.0021908902300206666,0.06251039079950019,0.01669889350383064,0.9207907156966695
72,0.0012000000000000001,0.0017888543819998318,0.002,0.001414213562373095,0.9968,0.00268328157299975,0.062210344785520566,0.015395107861106833,0.9223945473533729
73,0.0015,0.0019148542155126764,0.0025,0.001,0.996,0.0023094010767585054,0.06193501444845733,0.014191897463939684,0.9238730880876033
74,0.0015,0.0019148542155126764,0.0025,0.001,0.996,0.0023094010767585054,0.061682290822942805,0.013081684561641225,0.9252360246154162
75,0.0015,0.0019148542155126764,0.002,0.0,0.9964999999999999,0.001914854215512678,0.06145025992340159,0.01205744702502695,0.9264922930515717
76,0.0015,0.0019148542155126764,0.002,0.0,0.9964999999999999,0.001914854215512678,0.06123717678211038,0.011112664258642057,0.9276501589592477
77,0.0015,0.0019148542155126764,0.0015,0.001,0.997,0.0025819888974716134,0.061041449173679894,0.0102412789125442,0.9287172719137761
78,0.002,0.002,0.002,0.0,0.996,0.0020000000000000018,0.06086162929509242,0.009437693802471461,0.9297006769024363
79,0.002,0.002,0.0013333333333333333,0.0011547005383792516,0.9966666666666667,0.0011547005383792527,0.06069639260046295,0.008696714113423846,0.9306068932861133
80,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06054452868943428,0.008013524955268104,0.9314419463552978
81,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06040493519770395,0.00738368602730816,0.932211378774988
82,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.060276601028866415,0.006803078693813628,0.9329203202773201
83,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.060158600665877165,0.006267890538183323,0.9335735087959397
84,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963,0.06005009033760848,0.005774611720670645,0.934175297941721
85,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0028284271247461927,0.0599502948661399,0.005319989458665211,0.934729715675195
86,0.002,nan,0.002,nan,0.996,nan,0.05985850313185254,0.00490101344175109,0.9352404834263964
87,0.002,nan,0.002,nan,0.996,nan,0.05977406636960428,0.004514916080845806,0.93571101754955
88,0.002,nan,0.002,nan,0.996,nan,0.05969638847533059,0.0041591370649754385,0.9361444744596941
89,0.002,nan,0.0,nan,0.998,nan,0.05962492133526516,0.0038313061962066534,0.9365437724685283
