t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
17,0.0010600000000000004,0.001808062750318945,0.33325999999999995,0.022266802757704235,0.6656800000000002,0.022526697965128423
18,0.0010000000000000002,0.001740776559556978,0.30088,0.023091071342784767,0.69812,0.02322280314386239
19,0.0009600000000000003,0.0016692101803735266,0.27245999999999987,0.021406795862316925,0.7265799999999998,0.02150366658892565
20,0.0009400000000000003,0.0016686049335425173,0.24598000000000006,0.02045837360361401,0.7530800000000002,0.02053903895541663
21,0.0009200000000000002,0.001667757218966282,0.22295999999999994,0.019545295747534386,0.7761200000000004,0.019651139222123318
22,0.0009200000000000002,0.001667757218966282,0.2015800000000001,0.018523902113079457,0.7975000000000004,0.01875600913808367
23,0.0009200000000000002,0.001667757218966282,0.18296000000000007,0.01793248843340325,0.8161200000000001,0.018023150096304983
24,0.0009200000000000002,0.001667757218966282,0.16444000000000003,0.017170752676418915,0.8346399999999998,0.01732605907967311
25,0.0009200000000000002,0.001667757218966282,0.14801999999999998,0.01619451210201228,0.8510599999999999,0.01631125285491492
26,0.0009200000000000002,0.001667757218966282,0.13470000000000007,0.01570015762643641,0.8643799999999997,0.01583933219692184
27,0.0009200000000000002,0.001667757218966282,0.12240000000000002,0.015918986821218912,0.8766800000000002,0.01601065301919352
28,0.0009000000000000002,0.001642245321798693,0.11002,0.01587704015364338,0.8890800000000004,0.015932737404856758
29,0.0008800000000000005,0.001616080806060504,0.09958,0.01499709062694252,0.8995400000000008,0.015012062489945225
30,0.0008800000000000005,0.001616080806060504,0.08999999999999998,0.014768243297732133,0.9091200000000002,0.014796450570827785
31,0.0008800000000000005,0.001616080806060504,0.08129999999999991,0.0141174725182318,0.9178200000000001,0.014227857153904764
32,0.0008800000000000005,0.001616080806060504,0.07321999999999995,0.013715419325442707,0.9259000000000002,0.013860415257527842
33,0.0008800000000000005,0.001616080806060504,0.06591999999999999,0.012904998640022782,0.9331999999999999,0.013036080466896215
34,0.0008800000000000005,0.001616080806060504,0.05985999999999997,0.012078045865088934,0.9392600000000004,0.012159395918009585
35,0.0008800000000000005,0.001616080806060504,0.05439999999999997,0.012083881910222478,0.9447200000000001,0.012098985682504707
36,0.0008800000000000005,0.001616080806060504,0.049559999999999986,0.011538534472703968,0.9495600000000002,0.011597909947551532
37,0.0008800000000000005,0.001616080806060504,0.04421999999999997,0.011295462573417469,0.9548999999999999,0.011322187032191221
38,0.0008800000000000005,0.001616080806060504,0.040679999999999966,0.010958950034496269,0.95844,0.011030096568164323
39,0.0008800000000000005,0.001616080806060504,0.036999999999999984,0.010294648997406272,0.9621199999999999,0.01037019817076849
40,0.0008800000000000005,0.001616080806060504,0.03327999999999998,0.009426033153458616,0.9658399999999996,0.009583993389653888
41,0.0008800000000000005,0.001616080806060504,0.02981999999999998,0.008971762661401898,0.9692999999999995,0.009093787423124087
42,0.0008800000000000005,0.001616080806060504,0.027119999999999984,0.008362107897225947,0.9719999999999998,0.008480518375617852
43,0.0008800000000000005,0.001616080806060504,0.024859999999999997,0.008195860004424255,0.9742599999999996,0.008358894132067427
44,0.0008800000000000005,0.001616080806060504,0.02234000000000001,0.007790462960011627,0.9767799999999993,0.007989361613414375
45,0.0008800000000000005,0.001616080806060504,0.02044000000000001,0.007289566364179545,0.9786799999999991,0.007559701773819589
46,0.0008800000000000005,0.001616080806060504,0.018760000000000013,0.006761626724361228,0.9803599999999996,0.007103164752062954
47,0.0008800000000000005,0.001616080806060504,0.016800000000000013,0.0062667956144051235,0.9823199999999999,0.006604069758394249
48,0.0008800000000000005,0.001616080806060504,0.015180000000000011,0.006004005397072924,0.9839399999999998,0.006314677467230735
49,0.0008800000000000005,0.001616080806060504,0.01360000000000001,0.005512153697407067,0.9855199999999994,0.005798780784428624
50,0.0008800000000000005,0.001616080806060504,0.012340000000000009,0.0050696562153083055,0.9867799999999997,0.0053173624509096126
51,0.0008800000000000005,0.001616080806060504,0.011040000000000008,0.004777726097911711,0.9880799999999996,0.005028564869469688
52,0.0008800000000000005,0.001616080806060504,0.009900000000000008,0.004351941398892447,0.9892199999999999,0.0046527498114642745
53,0.0008888888888888894,0.0016218463205644187,0.009090909090909097,0.004201775400001691,0.9900202020202019,0.004476650984877432
54,0.0008888888888888894,0.0016218463205644187,0.008343434343434349,0.004247836462900048,0.9907676767676767,0.004395796421602015
55,0.0008888888888888894,0.0016218463205644187,0.007777777777777784,0.0039059231722685483,0.991333333333333,0.004060762972443402
56,0.0008888888888888894,0.0016218463205644187,0.0070909090909090965,0.003490777672232555,0.9920202020202019,0.003675566867233693
57,0.0008888888888888894,0.0016218463205644187,0.0062828282828282875,0.0033075066262151656,0.9928282828282828,0.0034877055320619624
58,0.0008888888888888894,0.0016218463205644187,0.005717171717171721,0.0032577706288522425,0.9933939393939392,0.003469453235221869
59,0.0008888888888888894,0.0016218463205644187,0.0050505050505050535,0.002973947206528578,0.9940606060606059,0.0032001855233790037
60,0.0008453608247422685,0.001602993334005472,0.004639175257731961,0.0028801966332262993,0.9945154639175257,0.003205182658802566
61,0.0009010989010989016,0.0016401554469347985,0.004395604395604399,0.002480497803439736,0.994703296703296,0.0028027546191975983
62,0.0009090909090909093,0.0016583911580263118,0.004022727272727276,0.0022792279027799905,0.9950681818181816,0.00267725822414389
63,0.0008705882352941181,0.0015870625403564924,0.003717647058823532,0.002050619910370209,0.995411764705882,0.002446056679087984
64,0.000814814814814815,0.0015740958604156796,0.003679012345679015,0.0018829973479390987,0.9955061728395059,0.0024193152791137196
65,0.0008250000000000002,0.0015813389615741476,0.003375000000000002,0.0017601423993026193,0.9957999999999998,0.0023728421242964013
66,0.0007948717948717951,0.0015902215345053436,0.0031282051282051308,0.0017533565165872781,0.996076923076923,0.0023783068885961023
67,0.0007894736842105265,0.0016026294183720635,0.002842105263157897,0.0016087480148981067,0.9963684210526315,0.0022321416040096756
68,0.0007777777777777778,0.0015941991872138505,0.0027777777777777796,0.0016291553347828219,0.9964444444444445,0.0023309847335098617
69,0.000823529411764706,0.0016294049501763986,0.002705882352941178,0.0016486885202180732,0.9964705882352936,0.0022425371308281866
70,0.0008437500000000001,0.001663985939348408,0.0026562500000000015,0.00155552012431304,0.9964999999999996,0.0019840634910475875
71,0.0007333333333333336,0.001424562575344954,0.002533333333333335,0.0012138559748518837,0.9967333333333332,0.0016861013768772468
72,0.0007586206896551726,0.001442589591946545,0.002482758620689657,0.0012029405391430846,0.9967586206896552,0.001581808257144794
73,0.0006785714285714287,0.001389665006815971,0.0021428571428571443,0.0013675269175156552,0.9971785714285712,0.00182016126015994
74,0.0006808510638297876,0.0014611844953700114,0.0022978723404255335,0.0011779660734950192,0.9970212765957445,0.0018116694403124646
75,0.0007441860465116283,0.0015133221615249571,0.0023255813953488385,0.0010628114161563625,0.9969302325581394,0.0015945644104001357
76,0.000682926829268293,0.0014566918752818643,0.0020975609756097575,0.0010909829982355468,0.9972195121951218,0.0016660161332044676
77,0.0006666666666666669,0.0015118578920369093,0.002166666666666668,0.0008783100656536802,0.9971666666666663,0.0016818357317441661
78,0.0007058823529411767,0.001547811979903789,0.0021764705882352958,0.0005758044825624731,0.9971176470588233,0.0015718104959867535
79,0.0007058823529411767,0.001547811979903789,0.0019411764705882365,0.0007762058642344915,0.9973529411764704,0.0016856318470258175
80,0.0007096774193548389,0.0015956931281232568,0.0020000000000000013,0.0007302967433402216,0.9972903225806452,0.0016771711975247057
81,0.0006896551724137933,0.0016279577099601568,0.0017931034482758631,0.0009775812112712387,0.9975172413793103,0.001975215895164962
82,0.0008333333333333335,0.0017610932046210153,0.001750000000000001,0.0010733936430981311,0.9974166666666667,0.0019981875845846942
83,0.0008421052631578948,0.0019224740395512592,0.002210526315789475,0.0006306035352846115,0.9969473684210527,0.0019285482222682541
84,0.0008421052631578948,0.0019224740395512592,0.0018947368421052642,0.0010485300208760654,0.9972631578947369,0.002130260945496218
85,0.000875,0.0020615528128088306,0.0015000000000000005,0.0008944271909999157,0.9976249999999999,0.00244608530786098
86,0.0011666666666666668,0.0023290003057626304,0.0020000000000000005,4.529648946440443e-19,0.9968333333333333,0.002329000305762632
87,0.0011666666666666668,0.0023290003057626304,0.001666666666666667,0.000778498944161523,0.9971666666666666,0.002622744341103016
88,0.0014,0.002503331114069145,0.0014,0.0009660917830792958,0.9972,0.0028596814119369643
89,0.0017142857142857144,0.0029277002188455993,0.0017142857142857144,0.0007559289460184544,0.9965714285714287,0.0032071349029490956
90,0.002,0.0030983866769659337,0.002,0.0,0.9960000000000001,0.0030983866769659363
91,0.002,0.0030983866769659337,0.0013333333333333333,0.0010327955589886444,0.9966666666666667,0.0024221202832779955
92,0.0005,0.001,0.0015,0.001,0.998,0.0016329931618554536
93,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
94,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
95,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
96,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
97,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
98,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
99,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
100,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
101,0.0006666666666666666,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9979999999999999,1.3597399555105182e-16
102,0.0,0.0,0.002,0.0,0.998,0.0
103,0.0,0.0,0.002,0.0,0.998,0.0
104,0.0,0.0,0.001,0.001414213562373095,0.999,0.0014142135623730963
105,0.0,nan,0.002,nan,0.998,nan
106,0.0,nan,0.002,nan,0.998,nan
107,0.0,nan,0.002,nan,0.998,nan
108,0.0,nan,0.0,nan,1.0,nan
