t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
0,0.9899999999999985,1.4505609600556643e-15,0.010000000000000007,6.973850769498386e-18,0.0,0.0
1,0.9743599999999993,0.005441182283885067,0.02481999999999998,0.005592888702665558,0.0008200000000000004,0.0012421877084524316
2,0.9421400000000001,0.013825039499824813,0.05449999999999996,0.014048616884363967,0.003360000000000002,0.0026189673344640834
3,0.88204,0.030843993243286773,0.10966000000000001,0.03006129092572726,0.008300000000000007,0.0043612156585293976
4,0.7745200000000001,0.05750686915491053,0.20748000000000008,0.05396266573223837,0.018000000000000013,0.007537113559452368
5,0.6080600000000002,0.08766716441845097,0.3538000000000001,0.08015515257828709,0.03813999999999997,0.01195363095169384
6,0.40304,0.09864556694949791,0.5254800000000002,0.08392908021091679,0.07148,0.01978188131303057
7,0.21588000000000004,0.08082694820142325,0.6634399999999999,0.0605190211354407,0.12067999999999994,0.02816864077715365
8,0.09529999999999994,0.049195035472611615,0.7211600000000005,0.031862304760429117,0.18354000000000004,0.03418411823338346
9,0.03819999999999999,0.024781061520867308,0.7094,0.025470918255290215,0.25239999999999996,0.035323612156142464
10,0.01634000000000001,0.011180990361079174,0.6630399999999999,0.030445155193355063,0.32061999999999996,0.035644365727009485
11,0.007820000000000006,0.004858357372984861,0.6099399999999998,0.032676504393737406,0.3822400000000002,0.034257822228483586
12,0.004340000000000003,0.0031533852260449214,0.5578000000000002,0.03103272954527691,0.4378600000000001,0.03182814331799307
13,0.0026200000000000017,0.0025850385378992403,0.50528,0.029482430994979672,0.4921000000000001,0.02990270417824645
14,0.0019600000000000012,0.002088544996407835,0.4581,0.02929111976298785,0.5399400000000001,0.029610883884890096
15,0.0016600000000000009,0.00170690812685843,0.41420000000000007,0.02611164839335468,0.58414,0.02626555142994701
16,0.0014800000000000008,0.0016235638564465506,0.37518,0.024598751713422098,0.62334,0.024636435200611716
17,0.0012800000000000008,0.0014912539635616683,0.33971999999999986,0.023420650475314914,0.6589999999999999,0.023462844041271944
18,0.0011400000000000008,0.0014285685425656273,0.3066199999999999,0.02245839250568469,0.6922400000000001,0.022412622706092556
19,0.0010200000000000007,0.001348249894410446,0.27568000000000004,0.021536382184010328,0.7232999999999998,0.02153948687758126
20,0.0010000000000000007,0.0013483997249264836,0.24867999999999996,0.02019344828243442,0.75032,0.020220441702056443
21,0.0010000000000000007,0.0013483997249264836,0.22418000000000007,0.01966814580981033,0.7748200000000002,0.01964142190742449
22,0.0009600000000000007,0.0013478003029253457,0.20413999999999988,0.01952414718322732,0.7949000000000003,0.019511975084987455
23,0.0009600000000000007,0.0013478003029253457,0.18536000000000005,0.018468384123176883,0.8136800000000004,0.01848115611408362
24,0.0009400000000000007,0.0013470506503266515,0.16744000000000006,0.018716556706549817,0.8316199999999999,0.018696286024532004
25,0.0009400000000000007,0.0013470506503266515,0.15154000000000004,0.01771572376977211,0.8475199999999997,0.017750504332001517
26,0.0009400000000000007,0.0013470506503266515,0.13726000000000002,0.016569791181483846,0.8617999999999999,0.016557216376595876
27,0.0009400000000000007,0.0013470506503266515,0.12446,0.014575072118954582,0.8746000000000004,0.014551892514637952
28,0.0009400000000000007,0.0013470506503266515,0.11287999999999998,0.014581903826041348,0.8861800000000002,0.01459235997695267
29,0.0009400000000000007,0.0013470506503266515,0.10183999999999999,0.013542838877003771,0.8972200000000001,0.013474690079080597
30,0.0009400000000000007,0.0013470506503266515,0.09289999999999994,0.013565776904781498,0.9061600000000003,0.013501006322388409
31,0.0009200000000000007,0.0013156401829182217,0.08397999999999996,0.013506436924068402,0.9151000000000005,0.01343709624716425
32,0.0009200000000000007,0.0013156401829182217,0.07603999999999997,0.012744513574971241,0.9230400000000003,0.012669792277840868
33,0.0009200000000000007,0.0013156401829182217,0.06881999999999996,0.012180776376377376,0.9302600000000004,0.012002205184587065
34,0.0009200000000000007,0.0013156401829182217,0.06247999999999997,0.011550923702623887,0.9366000000000001,0.011347584622626788
35,0.0009200000000000007,0.0013156401829182217,0.05681999999999993,0.010810002849960846,0.94226,0.010722034331320683
36,0.0009200000000000007,0.0013156401829182217,0.052019999999999955,0.010469754418120687,0.94706,0.01039212988931351
37,0.0009200000000000007,0.0013156401829182217,0.04685999999999994,0.009962576438498695,0.9522199999999994,0.009887835603876757
38,0.0009200000000000007,0.0013156401829182217,0.041659999999999975,0.009640214591685056,0.9574199999999995,0.009595011330073686
39,0.0009200000000000007,0.0013156401829182217,0.03795999999999999,0.009576823876189617,0.9611199999999995,0.009540217899804887
40,0.0009200000000000007,0.0013156401829182217,0.03433999999999997,0.009020985634518095,0.9647399999999999,0.009046032670221088
41,0.0009200000000000007,0.0013156401829182217,0.030799999999999987,0.00851380340886777,0.9682799999999994,0.008532859835348119
42,0.0009200000000000007,0.0013156401829182217,0.028079999999999983,0.008541851808784341,0.9709999999999996,0.00856348838577676
43,0.0009200000000000007,0.0013156401829182217,0.025339999999999988,0.0073857903429422524,0.9737399999999995,0.007454400097129272
44,0.0009200000000000007,0.0013156401829182217,0.023039999999999998,0.007126448107315639,0.9760399999999995,0.007163205647719131
45,0.0009200000000000007,0.0013156401829182217,0.021120000000000007,0.006644326204143707,0.9779599999999998,0.006636172683014508
46,0.0009200000000000007,0.0013156401829182217,0.019040000000000012,0.006479057170467153,0.9800399999999992,0.006475938370443148
47,0.0009200000000000007,0.0013156401829182217,0.01726000000000001,0.0061012004117752495,0.9818199999999996,0.006123938786649187
48,0.0009200000000000007,0.0013156401829182217,0.01590000000000001,0.005938234271450247,0.9831799999999993,0.005997272107156115
49,0.0009200000000000007,0.0013156401829182217,0.01434000000000001,0.005657247072953812,0.9847399999999993,0.005682900099012264
50,0.0009200000000000007,0.0013156401829182217,0.012640000000000009,0.005576864185311864,0.9864400000000001,0.005574690279932309
51,0.0009090909090909097,0.0013177819110613833,0.011656565656565665,0.0052840955362248474,0.9874343434343433,0.005330240290485858
52,0.00089795918367347,0.0013198703147663357,0.01024489795918368,0.004858961800970941,0.9888571428571428,0.004957551773570187
53,0.00089795918367347,0.0013198703147663357,0.009387755102040823,0.00487711392826778,0.9897142857142853,0.004940887686845416
54,0.0009166666666666673,0.0013271787779993802,0.008395833333333338,0.0042014512947856665,0.9906874999999995,0.004163279324864251
55,0.0009263157894736849,0.0013308300502394659,0.00772631578947369,0.003898832627423615,0.9913473684210524,0.003830916842243339
56,0.0009148936170212772,0.0013332761369566977,0.007021276595744686,0.003540787602695667,0.9920638297872336,0.0035250516983574088
57,0.0008913043478260876,0.001338003447318367,0.006391304347826091,0.0032376783220918557,0.9927173913043477,0.003255852167974429
58,0.0008791208791208798,0.0013402749704209953,0.005758241758241762,0.0033043427967874824,0.9933626373626371,0.003304933966449034
59,0.0008636363636363641,0.0013146549582883486,0.0054545454545454584,0.003013033339668865,0.9936818181818179,0.0030001741502918514
60,0.0008505747126436785,0.0013165205695509611,0.005034482758620693,0.002858883648860607,0.9941149425287357,0.00294691516815238
61,0.0008235294117647062,0.0012833778958394953,0.004564705882352944,0.0027362080940406494,0.9946117647058822,0.0029280828997463744
62,0.0007654320987654324,0.0012477139589893143,0.004222222222222225,0.0025495097567963926,0.9950123456790121,0.0028831138858901074
63,0.0007750000000000003,0.0012525922488073088,0.004000000000000003,0.0024649440900532823,0.9952249999999994,0.0027649478672952905
64,0.0007179487179487182,0.001204940434993137,0.0037179487179487204,0.002491009475118111,0.9955641025641021,0.0027661673217073586
65,0.0007123287671232879,0.001218827442608429,0.003616438356164386,0.0022523453022861737,0.9956712328767121,0.002646038939625649
66,0.0007323943661971834,0.0012300725469763765,0.0033521126760563402,0.0022366977671130386,0.9959154929577462,0.0026497788526227725
67,0.0007575757575757578,0.0012534335128340757,0.003303030303030305,0.0019052130667819884,0.9959393939393935,0.0023786149032175986
68,0.0007692307692307694,0.0012595786841394468,0.003046153846153848,0.0018065053386197177,0.9961846153846149,0.0023378162065022623
69,0.000806451612903226,0.0012783020202586537,0.0028709677419354856,0.0016839052090425754,0.9963225806451608,0.0022085838022186375
70,0.0008620689655172417,0.0013038172816511688,0.0027931034482758643,0.0015867723025021273,0.9963448275862066,0.0019516230235094901
71,0.000777777777777778,0.0011922179531439468,0.0028518518518518537,0.001265021551123864,0.9963703703703702,0.0018253590631144895
72,0.000777777777777778,0.0011922179531439468,0.0025555555555555574,0.0012539246564387979,0.9966666666666667,0.0018222938064376825
73,0.000823529411764706,0.0012117075943137634,0.0024313725490196095,0.0012845995790250646,0.9967450980392156,0.001695206621682467
74,0.0007391304347826088,0.0012190120336421013,0.0024347826086956537,0.0012587855507599104,0.9968260869565221,0.001817254924037132
75,0.0007142857142857144,0.0012353673154900872,0.0024761904761904777,0.0012344267996967353,0.9968095238095239,0.0018244691207554098
76,0.0006666666666666669,0.0011547005383792516,0.002461538461538463,0.0011663292359534144,0.9968717948717949,0.0018235230098195736
77,0.0007027027027027029,0.0011753218203459776,0.002486486486486488,0.0011930731006201687,0.9968108108108109,0.0018534927664912648
78,0.0007428571428571431,0.0011966339344633527,0.0024571428571428587,0.0011966339344633523,0.9968000000000001,0.0017623513704540256
79,0.0007272727272727274,0.0012060453783110548,0.002545454545454547,0.0011481209945740987,0.9967272727272726,0.0017901244243195668
80,0.0007500000000000002,0.0012181424250644647,0.0023750000000000012,0.0012889105176778738,0.9968749999999998,0.0017551766752353813
81,0.0006896551724137933,0.0012277577784569626,0.0024827586206896566,0.0012711268806842332,0.9968275862068965,0.0018140122364771068
82,0.0006666666666666668,0.0012403473458920847,0.0025185185185185198,0.0011887411043223048,0.9968148148148147,0.0018612865078723021
83,0.0006923076923076924,0.0012575923272422033,0.0020769230769230778,0.001324328567178914,0.9972307692307691,0.0017042932214309222
84,0.0007272727272727273,0.001315903389919538,0.0023636363636363646,0.001002162164686437,0.9969090909090909,0.0014770978917519938
85,0.0007272727272727273,0.001315903389919538,0.002272727272727274,0.0011204513623586055,0.9969999999999999,0.0016035674514745476
86,0.0007619047619047619,0.0013380867649282653,0.0020952380952380966,0.0009952267030562383,0.997142857142857,0.0016212869667555565
87,0.0008,0.0013611140947574411,0.0022000000000000014,0.0008944271909999162,0.9970000000000001,0.0015217718205053656
88,0.0008,0.0013611140947574411,0.002100000000000001,0.0010208355710680814,0.9971,0.0016511558949637943
89,0.0008421052631578948,0.0013849652179642492,0.0017894736842105272,0.0013156725094212406,0.9973684210526317,0.0017704527454797017
90,0.0008,0.0014735767952260145,0.0022666666666666677,0.0010327955589886448,0.9969333333333333,0.0016676187756655854
91,0.0008,0.0014735767952260145,0.0022666666666666677,0.0010327955589886448,0.9969333333333333,0.0016676187756655854
92,0.0008,0.0014735767952260145,0.0021333333333333343,0.0011872336794093272,0.9970666666666668,0.0014864467059144144
93,0.0005714285714285715,0.001222499691004253,0.002000000000000001,0.001358732440973515,0.9974285714285714,0.0018277470669267523
94,0.0006666666666666666,0.0013026778945578593,0.0023333333333333344,0.0011547005383792516,0.997,0.0015954480704349326
95,0.0006666666666666666,0.0013026778945578593,0.0020000000000000005,0.001477097891751993,0.9973333333333335,0.0015569978883230471
