t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
0,0.9899999999999985,1.4505609600556643e-15,0.010000000000000007,6.973850769498386e-18,0.0,0.0
1,0.9750999999999993,0.004665584290062372,0.0241,0.004852365870939098,0.0008000000000000005,0.0011720654306553772
2,0.9511999999999996,0.010034284662439497,0.045719999999999955,0.010150463988996718,0.003080000000000002,0.002172742064951127
3,0.9182200000000001,0.015087341673995412,0.07443999999999996,0.014163775105971053,0.0073400000000000045,0.003114709318927553
4,0.8789800000000001,0.022919261010174965,0.10649999999999997,0.021618127447663792,0.01452000000000001,0.005001979406174918
5,0.8334399999999998,0.032659962206241615,0.14234,0.029927933642689274,0.02422,0.006933420745369723
6,0.7788800000000002,0.0443569725082879,0.18342000000000003,0.04005379715665753,0.03769999999999997,0.009313290167141457
7,0.7139,0.057546029007616635,0.23084000000000007,0.04985569479036776,0.055259999999999955,0.01267353880566063
8,0.6413399999999999,0.06901035202684222,0.2820000000000001,0.05618655793808063,0.07665999999999996,0.01789318475302987
9,0.5592600000000002,0.08078986585112286,0.33759999999999996,0.06404985431977063,0.10314000000000002,0.022260632461270222
10,0.4742400000000002,0.08957420263545625,0.39012,0.06907341724351683,0.13563999999999998,0.026910070962223774
11,0.38912000000000013,0.09430460854019379,0.43740000000000007,0.06723304863147907,0.17348000000000005,0.03396685252870908
12,0.3072200000000001,0.09354257713669076,0.4766599999999999,0.060912293297391736,0.21611999999999995,0.03971292947739776
13,0.23455999999999985,0.08890629728523002,0.5037999999999999,0.055301926099395764,0.26164000000000004,0.04323147001895727
14,0.17028,0.08045226704529382,0.5201400000000003,0.04493250156590101,0.30958,0.0470377411331485
15,0.11978000000000001,0.06910211737901109,0.5206599999999999,0.03545497073042015,0.35956000000000005,0.049987133698118115
16,0.08189999999999997,0.05571527545648428,0.50972,0.030456486595757833,0.4083800000000001,0.05216964944517381
17,0.05455999999999996,0.04243886155043477,0.4879,0.031684524470300825,0.45754000000000017,0.05400400658537037
18,0.03581999999999997,0.031807622490290725,0.46010000000000006,0.03628771114024664,0.50408,0.05370244995633935
19,0.022899999999999986,0.022977151584769918,0.4280600000000001,0.03998833668342646,0.5490399999999999,0.05224996641050586
20,0.014700000000000008,0.016581296509603636,0.3959600000000002,0.04064130356614508,0.5893400000000001,0.049429108505786024
21,0.009260000000000006,0.011660708435259032,0.36484,0.04021174259372804,0.6259000000000001,0.046314144707637644
22,0.005520000000000002,0.008130849098999875,0.33292000000000016,0.03988206857648426,0.66156,0.04327929497736041
23,0.0031200000000000012,0.005410950363696184,0.30277999999999994,0.03767473230887586,0.6940999999999998,0.03907245277246572
24,0.0018600000000000005,0.0038691214778165065,0.27470000000000006,0.03631887396465653,0.7234399999999997,0.036960344569647495
25,0.0012000000000000003,0.0031398385083608784,0.24956000000000003,0.03414239936418404,0.7492399999999998,0.03445949752531181
26,0.0007800000000000001,0.0025408977972680453,0.22660000000000008,0.03232724091305203,0.7726200000000003,0.03249826102573753
27,0.0005600000000000001,0.0021664102412362546,0.20476,0.029980168529387966,0.7946800000000002,0.030176879235667156
28,0.0004400000000000001,0.001940113502875644,0.18558000000000002,0.028605706854515328,0.8139799999999998,0.028738451347603704
29,0.0003800000000000001,0.001721990860966611,0.16718000000000008,0.0251654645508603,0.8324399999999997,0.02526238869996823
30,0.00034,0.001364928680565511,0.15144000000000002,0.023097649537158847,0.8482199999999999,0.02320378756961367
31,0.00026000000000000003,0.0008832904506457769,0.13672,0.02085354413595691,0.8630199999999998,0.020876732977120255
32,0.00022000000000000006,0.0006901910144037198,0.12389999999999997,0.01964199788229499,0.8758799999999997,0.019616154958440143
33,0.00020000000000000004,0.0006666666666666665,0.11165999999999997,0.01810419896604156,0.8881400000000006,0.018044288947929324
