t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
84,0.0003333333333333333,0.0007669649888473706,0.0022222222222222227,0.0013527990831890462,0.9974444444444445,0.0015038078030442377
85,0.0004,0.0008280786712108251,0.002666666666666667,0.0009759000729485331,0.9969333333333332,0.0010327955589886455
86,0.0004,0.0008280786712108251,0.0024000000000000007,0.0011212238211627766,0.9971999999999999,0.0012649110640673528
87,0.0004285714285714286,0.0008516306272526402,0.0018571428571428578,0.0014600918230947434,0.9977142857142856,0.0013259870882635929
88,0.0002,0.0006324555320336759,0.0024000000000000007,0.0012649110640673518,0.9974000000000001,0.0013498971154211068
89,0.00022222222222222223,0.0006666666666666668,0.0022222222222222227,0.0006666666666666665,0.9975555555555558,0.0008819171036881976
90,0.00022222222222222223,0.0006666666666666668,0.0017777777777777779,0.0006666666666666668,0.9980000000000001,0.0010000000000000009
91,0.00025,0.0007071067811865475,0.0015,0.0009258200997725515,0.99825,0.0012817398889233126
92,0.0003333333333333333,0.0008164965809277261,0.0016666666666666668,0.0008164965809277261,0.9980000000000001,0.0012649110640673528
93,0.0004,0.0008944271909999159,0.0016,0.0008944271909999159,0.998,0.0014142135623730963
94,0.0005,0.001,0.002,0.0,0.9975,0.0010000000000000009
95,0.0005,0.001,0.002,0.0,0.9975,0.0010000000000000009
96,0.0005,0.001,0.0015,0.001,0.998,0.0016329931618554536
97,0.0006666666666666666,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9979999999999999,0.0020000000000000018
98,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0028284271247461927
99,0.002,nan,0.002,nan,0.996,nan
100,0.002,nan,0.0,nan,0.998,nan
