t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
86,0.0009166666666666666,0.001316010660280157,0.0017500000000000007,0.0010733936430981311,0.9973333333333335,0.001736229464564864
87,0.0009473684210526316,0.0013933845369589319,0.0020000000000000005,0.0009428090415820634,0.9970526315789473,0.001809655713435458
88,0.0010588235294117648,0.0014348601079588784,0.0020000000000000005,0.001,0.9969411764705882,0.001748949264390414
89,0.0010666666666666667,0.001486446705914413,0.001733333333333334,0.0010327955589886444,0.9971999999999998,0.0019712215212183267
90,0.0011666666666666668,0.0015859229221975182,0.0020000000000000005,0.0008528028654224417,0.9968333333333333,0.0019924098397912458
91,0.0012727272727272728,0.0016180796699117811,0.0018181818181818186,0.0006030226891555272,0.996909090909091,0.0013751033019046583
92,0.001,0.001414213562373095,0.0018000000000000002,0.0006324555320336759,0.9972,0.0010327955589886453
93,0.0006666666666666666,0.001,0.002,0.0,0.9973333333333332,0.0010000000000000009
94,0.0006666666666666666,0.001,0.0017777777777777779,0.0006666666666666668,0.9975555555555555,0.0013333333333333346
95,0.00075,0.0010350983390135314,0.002,0.0,0.99725,0.0010350983390135322
96,0.00075,0.0010350983390135314,0.002,0.0,0.99725,0.0010350983390135322
97,0.00075,0.0010350983390135314,0.001,0.0010690449676496975,0.9982500000000001,0.0012817398889233126
98,0.0005,0.001,0.002,0.0,0.9975,0.001000000000000001
99,0.0005,0.001,0.0015,0.001,0.998,0.0016329931618554536
100,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
101,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
102,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
103,0.0006666666666666666,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9979999999999999,0.0020000000000000018
104,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963
105,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963
106,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963
107,0.001,0.001414213562373095,0.002,0.0,0.997,0.0014142135623730963
108,0.001,0.001414213562373095,0.001,0.001414213562373095,0.998,0.0
109,0.0,nan,0.002,nan,0.998,nan
110,0.0,nan,0.002,nan,0.998,nan
111,0.0,nan,0.0,nan,1.0,nan
