t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
55,8.163265306122449e-05,0.0004906017636221646,0.009530612244897967,0.0037860407784294906,0.9903877551020404,0.00377357238127564
56,8.163265306122449e-05,0.0004906017636221646,0.008551020408163272,0.0037858184885761733,0.9913673469387754,0.0037729032686074663
57,8.163265306122449e-05,0.0004906017636221646,0.007734693877551026,0.0037404201219686677,0.9921836734693874,0.0037343403308632136
58,8.247422680412371e-05,0.0004930792509995971,0.007175257731958768,0.0036940557805704047,0.9927422680412373,0.0036891686916890707
59,8.247422680412371e-05,0.0004930792509995971,0.006659793814432995,0.0034607519592873654,0.9932577319587632,0.003467943526415263
60,8.333333333333333e-05,0.0004955946277833516,0.006291666666666671,0.003295664350138214,0.9936250000000002,0.003312655160219116
61,8.60215053763441e-05,0.0005033780232738625,0.006086021505376348,0.0032425698141339207,0.9938279569892475,0.003252502902160853
62,8.695652173913044e-05,0.0005060550704741574,0.005521739130434787,0.0032664739226332708,0.9943913043478261,0.003264718225692337
63,8.791208791208791e-05,0.0005087752537734711,0.00518681318681319,0.0032792685089211527,0.9947252747252747,0.003286558260774519
64,8.791208791208791e-05,0.0005087752537734711,0.004527472527472531,0.0032363925710946866,0.9953846153846151,0.0032617964742326045
65,9.523809523809524e-05,0.0005291285770598561,0.004309523809523813,0.002679580035770714,0.9955952380952378,0.0027026049353546973
66,9.75609756097561e-05,0.0005354069894801717,0.00407317073170732,0.002483428970591327,0.9958292682926828,0.0025181066669999618
67,9.75609756097561e-05,0.0005354069894801717,0.0038048780487804903,0.0024867005478291754,0.9960975609756096,0.002531820972049108
68,0.0001,0.0005419140947382256,0.0035750000000000027,0.0022657326196613464,0.996325,0.0023263760049604416
69,0.00010666666666666667,0.0005592788148971781,0.0034133333333333355,0.002224515333385785,0.9964799999999999,0.002297825058615214
70,0.00011594202898550725,0.0005824954401249936,0.003275362318840582,0.0019088343992744283,0.9966086956521744,0.002008931463887824
71,0.00011940298507462687,0.0005909003930751858,0.002955223880597017,0.0018864174464978268,0.9969253731343283,0.0019486859040390879
72,0.00013114754098360657,0.0006184768881714056,0.003016393442622953,0.0016979576288263544,0.9968524590163933,0.0017685782008322454
73,0.00013333333333333334,0.0006234585511256951,0.002800000000000002,0.0017736298125213181,0.9970666666666665,0.0018582538428946604
74,0.00014285714285714287,0.0006446583712203037,0.002750000000000002,0.0014045380994217541,0.9971071428571426,0.0015217044442283852
75,0.0001509433962264151,0.0006620546809596247,0.0027169811320754736,0.0013064537804325057,0.9971320754716977,0.0014416568439586971
76,0.00015384615384615385,0.000668173259925174,0.0024230769230769245,0.0014996228786866858,0.9974230769230765,0.0016008105036126627
77,0.00017391304347826088,0.0007088127107615929,0.0025652173913043494,0.0013768268496485109,0.9972608695652171,0.0014822622741186414
78,0.000186046511627907,0.0007321141582036944,0.002465116279069769,0.0015015680250246076,0.997348837209302,0.0016166355558651028
79,0.0002105263157894737,0.0007766140902885479,0.002421052631578949,0.0013281073496860805,0.9973684210526316,0.0014781480859065296
80,0.00022857142857142857,0.0008075276096432457,0.0023428571428571444,0.0014130246478608172,0.9974285714285716,0.0015771477286491578
81,0.00025806451612903227,0.0008550922732073566,0.002580645161290324,0.0011768373874750668,0.9971612903225808,0.0013440430100644949
82,0.00025806451612903227,0.0008550922732073566,0.0022580645161290333,0.001237409712140213,0.9974838709677422,0.001457645767254755
83,0.00028571428571428574,0.0008967902788460653,0.002214285714285715,0.0011338934190276819,0.9975000000000002,0.0014010578014353894
84,0.00032,0.0009451631252505219,0.0024800000000000013,0.0008717797887081347,0.9972000000000001,0.0011547005383792525
85,0.00032,0.0009451631252505219,0.002400000000000001,0.001,0.99728,0.0012754084313139338
86,0.0003333333333333333,0.0009630868246861539,0.0023333333333333344,0.00112931940514656,0.9973333333333333,0.001403928236326069
87,0.00036363636363636367,0.0010021621646864362,0.0021818181818181823,0.0012203186015043322,0.9974545454545454,0.0012621701918020388
88,0.0002105263157894737,0.0006306035352846114,0.002105263157894738,0.0010485300208760656,0.9976842105263157,0.0012042808632793352
89,0.00023529411764705883,0.0006642111641550716,0.002000000000000001,0.001,0.9977647058823529,0.001200490095997563
90,0.0002666666666666667,0.0007037315505489969,0.0018666666666666669,0.000915475416434127,0.9978666666666665,0.0011872336794093283
91,0.0003076923076923077,0.0007510676161988107,0.002,0.000816496580927726,0.9976923076923074,0.001109400392450459
92,0.0003333333333333333,0.000778498944161523,0.002166666666666667,0.0005773502691896257,0.9974999999999999,0.0009045340337332917
93,0.0003333333333333333,0.000778498944161523,0.0018333333333333333,0.0010298573010888744,0.9978333333333333,0.0013371158468430443
94,0.0004,0.0008432740427115679,0.0018000000000000002,0.0011352924243950933,0.9978,0.0006324555320336764
95,0.0,0.0,0.002,0.0010690449676496975,0.9980000000000001,0.0010690449676496985
96,0.0,0.0,0.002,0.0011547005383792514,0.998,0.0011547005383792527
97,0.0,0.0,0.0023333333333333335,0.0008164965809277261,0.9976666666666666,0.0008164965809277268
98,0.0,0.0,0.0023333333333333335,0.0008164965809277261,0.9976666666666666,0.0008164965809277268
99,0.0,0.0,0.002,0.0012649110640673518,0.9979999999999999,0.0012649110640673528
100,0.0,0.0,0.002,0.0,0.998,0.0
101,0.0,0.0,0.002,0.0,0.998,0.0
102,0.0,0.0,0.0016,0.000894427190999916,0.9984,0.0008944271909999166
103,0.0,0.0,0.002,0.0,0.998,0.0
104,0.0,0.0,0.002,0.0,0.998,0.0
105,0.0,0.0,0.002,0.0,0.998,0.0
106,0.0,0.0,0.002,0.0,0.998,0.0
107,0.0,0.0,0.0015,0.001,0.9984999999999999,0.0010000000000000009
108,0.0,0.0,0.0013333333333333333,0.0011547005383792516,0.9986666666666667,0.0011547005383792527
109,0.0,0.0,0.002,0.0,0.998,0.0
110,0.0,0.0,0.002,0.0,0.998,0.0
111,0.0,0.0,0.002,0.0,0.998,0.0
112,0.0,0.0,0.002,0.0,0.998,0.0
113,0.0,0.0,0.002,0.0,0.998,0.0
114,0.0,0.0,0.002,0.0,0.998,0.0
115,0.0,0.0,0.002,0.0,0.998,0.0
116,0.0,0.0,0.002,0.0,0.998,0.0
117,0.0,0.0,0.002,0.0,0.998,0.0
118,0.0,0.0,0.002,0.0,0.998,0.0
119,0.0,0.0,0.001,0.001414213562373095,0.999,0.0014142135623730963
120,0.0,nan,0.002,nan,0.998,nan
121,0.0,nan,0.002,nan,0.998,nan
122,0.0,nan,0.002,nan,0.998,nan
123,0.0,nan,0.0,nan,1.0,nan
