t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
0,0.9899999999999985,1.4505609600556643e-15,0.010000000000000007,6.973850769498386e-18,0.0,0.0
1,0.9750999999999999,0.004860685407045254,0.023919999999999993,0.0051711710570247135,0.0009800000000000006,0.0013179414618903586
2,0.9473999999999998,0.01334393517897196,0.04912,0.013406827749435368,0.0034800000000000026,0.0023375719078228222
3,0.8942799999999997,0.028503439452214563,0.09741999999999998,0.027675310807339242,0.008300000000000005,0.00406388379695477
4,0.8024799999999999,0.051105057173305934,0.17972000000000007,0.047584922491108975,0.017800000000000014,0.006645420691093693
5,0.6569600000000001,0.08169392495000698,0.30732000000000015,0.07358701027224901,0.03571999999999998,0.011288753677707722
6,0.4642200000000002,0.10493168340314656,0.47126000000000007,0.08971634536840334,0.06451999999999992,0.019531109605556016
7,0.27228,0.1002010181605159,0.6188400000000002,0.07842035398537753,0.10887999999999998,0.028309002030442475
8,0.1314,0.06922981782994721,0.7006800000000001,0.04523002488961454,0.16792,0.03604477574608918
9,0.05455999999999997,0.036298515427248844,0.7122399999999998,0.02423334375390547,0.2332,0.0385766978390014
10,0.021500000000000005,0.017014254273545127,0.6774199999999999,0.031318881257674624,0.30107999999999996,0.04069141820029766
11,0.008980000000000005,0.007667299051652724,0.6252399999999999,0.03522944131480851,0.3657799999999999,0.03877195174896722
12,0.0043200000000000035,0.00409700555838707,0.56922,0.0362849497141387,0.42646000000000006,0.0380110085064415
13,0.0026400000000000017,0.0027248204463131993,0.51622,0.03430215707208484,0.48114000000000023,0.03522654531669966
14,0.0014800000000000008,0.0018339117544833835,0.4688600000000001,0.03384845012341888,0.5296600000000001,0.03421979461414612
15,0.0011200000000000006,0.001590883116671081,0.4243200000000001,0.032974701046270434,0.57456,0.03330675303868267
16,0.0007800000000000004,0.0012679419417610453,0.38398000000000004,0.03146971608233907,0.6152400000000001,0.03165059241151737
17,0.0006400000000000003,0.0012020185043702474,0.3471399999999999,0.029405221827203933,0.6522200000000001,0.02952402890576222
18,0.0005800000000000002,0.0011475049789729363,0.31402,0.0272563513124682,0.6853999999999999,0.027327419907263062
