t,S_mean,S_sd,I_mean,I_sd,R_mean,R_sd
22,0.0008000000000000005,0.0012390938363794472,0.20470000000000002,0.022412793965352323,0.7945000000000003,0.022277179517899627
23,0.0008000000000000005,0.0012390938363794472,0.18585999999999994,0.020481585718282486,0.8133400000000001,0.020334684505528798
24,0.0008000000000000005,0.0012390938363794472,0.1683600000000001,0.018963825211878182,0.8308399999999999,0.018832982029440042
25,0.0007800000000000004,0.0012356652810808799,0.15331999999999998,0.017254412405954232,0.8458999999999998,0.017165563365545738
26,0.0007800000000000004,0.0012356652810808799,0.13922000000000004,0.01641111965969563,0.8599999999999998,0.016332405663204527
27,0.0007800000000000004,0.0012356652810808799,0.12546000000000004,0.014982427417248896,0.8737599999999996,0.014897033804137538
28,0.0007800000000000004,0.0012356652810808799,0.11278000000000005,0.014993318377183757,0.8864399999999998,0.014900559273620143
29,0.0007800000000000004,0.0012356652810808799,0.10161999999999996,0.013353605800636319,0.8976000000000006,0.013223792454083935
30,0.0007800000000000004,0.0012356652810808799,0.09147999999999998,0.01260950419166416,0.9077400000000003,0.012435384508682796
31,0.0007800000000000004,0.0012356652810808799,0.08215999999999996,0.011273209504185243,0.9170600000000003,0.011153492907623339
32,0.0007800000000000004,0.0012356652810808799,0.0746,0.01100780255871794,0.9246200000000002,0.010942254305805959
33,0.0007800000000000004,0.0012356652810808799,0.06711999999999996,0.010266430536442347,0.9321,0.010159833769418748
34,0.0007800000000000004,0.0012356652810808799,0.06001999999999999,0.01012046631256872,0.9392,0.010074470184329734
35,0.0007800000000000004,0.0012356652810808799,0.05505999999999997,0.010024031729858605,0.9441599999999997,0.010008804205106681
36,0.0007800000000000004,0.0012356652810808799,0.05011999999999996,0.009601430869796165,0.9490999999999995,0.009586922911398147
37,0.0007800000000000004,0.0012356652810808799,0.04511999999999996,0.008932157317436495,0.9540999999999998,0.00891882585015845
38,0.0007800000000000004,0.0012356652810808799,0.040619999999999976,0.008573838526045792,0.9585999999999992,0.008549322142188186
39,0.0007800000000000004,0.0012356652810808799,0.036679999999999977,0.00794028216174216,0.9625399999999993,0.007897602244486698
40,0.0007800000000000004,0.0012356652810808799,0.03353999999999997,0.007173773783932017,0.9656799999999996,0.007223530573022725
41,0.0007800000000000004,0.0012356652810808799,0.03045999999999998,0.006791884640488016,0.96876,0.006880098660321498
42,0.0007800000000000004,0.0012356652810808799,0.02729999999999999,0.006453407212199199,0.9719199999999993,0.006500473953194623
43,0.0007800000000000004,0.0012356652810808799,0.024699999999999996,0.00623042388752016,0.9745199999999997,0.006302925407052567
44,0.0007800000000000004,0.0012356652810808799,0.02218000000000001,0.005678917239236808,0.9770399999999999,0.00577336272649807
45,0.0007800000000000004,0.0012356652810808799,0.019740000000000014,0.005223528742646349,0.9794799999999997,0.005420648885828559
46,0.0007800000000000004,0.0012356652810808799,0.018100000000000012,0.005244525765505447,0.9811199999999995,0.005418412306127319
47,0.0007800000000000004,0.0012356652810808799,0.016480000000000012,0.005133530102486135,0.9827399999999993,0.005345856509314655
48,0.0007800000000000004,0.0012356652810808799,0.015000000000000012,0.0049522977015979686,0.9842199999999995,0.005233111363754319
49,0.0007800000000000004,0.0012356652810808799,0.01366000000000001,0.004849700605150378,0.9855600000000001,0.005121395011975442
50,0.0007800000000000004,0.0012356652810808799,0.01270000000000001,0.004542726454054176,0.9865199999999998,0.004812609699654872
51,0.0007800000000000004,0.0012356652810808799,0.011540000000000009,0.004309772779873832,0.9876799999999996,0.004590019915891747
52,0.0007800000000000004,0.0012356652810808799,0.010580000000000008,0.004171040128981711,0.9886399999999996,0.004411921407397297
53,0.0007800000000000004,0.0012356652810808799,0.009520000000000008,0.004149917852418069,0.9896999999999997,0.0043981171361656985
54,0.0007878787878787882,0.0012394265236820932,0.008606060606060612,0.00393264251870964,0.9906060606060603,0.004125130008633207
55,0.0007878787878787882,0.0012394265236820932,0.007858585858585865,0.0038146069982668658,0.991353535353535,0.003967503536546994
56,0.0007878787878787882,0.0012394265236820932,0.0070707070707070755,0.0035261487497202345,0.992141414141414,0.0036839699665567154
57,0.0007878787878787882,0.0012394265236820932,0.006383838383838388,0.0035763025904573076,0.9928282828282828,0.0037472177543857507
58,0.0008085106382978728,0.0012553249653786114,0.006106382978723408,0.003190941766489404,0.9930851063829785,0.0033781701939850127
59,0.0008172043010752693,0.00125928064834081,0.005548387096774197,0.0030521415469208476,0.9936344086021502,0.003202529388374676
60,0.0008172043010752693,0.00125928064834081,0.005053763440860218,0.0029868028253208423,0.9941290322580643,0.003173346219246962
61,0.0008222222222222227,0.001268262349935797,0.004844444444444447,0.002906448124279205,0.994333333333333,0.0031049073155574674
62,0.0007954545454545458,0.0012332471940322016,0.004431818181818184,0.0027534532322511605,0.9947727272727268,0.0029932002353505907
63,0.0008045977011494257,0.001237392987712944,0.004045977011494256,0.002496080862849597,0.9951494252873557,0.0027216989206563552
64,0.0008235294117647062,0.0012457209672680789,0.0038352941176470617,0.0024536030785819642,0.9953411764705877,0.002697233773333565
65,0.0007901234567901238,0.0012115697398696883,0.0035802469135802492,0.002252022410694798,0.9956296296296294,0.002451756739791107
66,0.0007894736842105266,0.0012254608871624213,0.003342105263157897,0.0021011275168597615,0.9958684210526311,0.0022470253240712613
67,0.0007605633802816904,0.0012359471640624963,0.003267605633802819,0.0020629919082929275,0.995971830985915,0.002305098888401945
68,0.0007575757575757578,0.0012534335128340766,0.0031818181818181837,0.001855628368870406,0.996060606060606,0.00219003890291255
69,0.0007936507936507939,0.0012720155476673332,0.002793650793650795,0.0016671274324682166,0.9964126984126983,0.0019061438918954539
70,0.0007586206896551726,0.0012884145680694362,0.0028275862068965533,0.0015462226869701362,0.9964137931034481,0.0018641067919734197
71,0.0007500000000000001,0.0012968493288806472,0.0027142857142857155,0.0015458364692328835,0.9965357142857141,0.001848481300117241
72,0.0007169811320754721,0.0012461843068183103,0.0024528301886792463,0.0016000725672948653,0.996830188679245,0.001857788688163802
73,0.0006956521739130436,0.0012800966147112375,0.0025652173913043494,0.0013106770754595751,0.9967391304347821,0.001652402730150462
74,0.0006666666666666668,0.0012792042981336633,0.0024000000000000015,0.0013882624850051688,0.9969333333333329,0.001572490786213794
75,0.0004878048780487806,0.0009778024140774096,0.0022926829268292695,0.001382821435309425,0.9972195121951221,0.001724995581471896
76,0.0005405405405405407,0.001016382326210483,0.0023783783783783803,0.0012326879246263097,0.9970810810810814,0.0015343905481833362
77,0.0005142857142857143,0.0010108653419203756,0.002228571428571429,0.0013522468075656264,0.997257142857143,0.0016150552192864928
78,0.0004516129032258065,0.0009946091251481443,0.002064516129032259,0.0009638631946829988,0.9974838709677419,0.001457645767254755
79,0.0005,0.0010363754503432015,0.002214285714285715,0.0008325393042503717,0.9972857142857142,0.001356933985597621
80,0.0005185185185185185,0.0010513862779269593,0.002074074074074075,0.0010350000344082461,0.9974074074074073,0.0015506638593062033
81,0.0005833333333333334,0.0011000658741803747,0.0021666666666666674,0.0010072203103706702,0.9972500000000001,0.001539339214530478
82,0.0006363636363636364,0.0011358007263790996,0.0019090909090909102,0.0013059968245090437,0.9974545454545453,0.0017654696590095008
83,0.0007058823529411765,0.0012126781251816648,0.0021176470588235305,0.0011114378604524227,0.9971764705882352,0.001590412451128916
84,0.0008,0.0012649110640673518,0.0022666666666666677,0.0010327955589886446,0.9969333333333333,0.0014864467059144142
85,0.0008571428571428572,0.0012924123453177281,0.0022857142857142868,0.000726273039202563,0.9968571428571428,0.0012924123453177292
86,0.0008571428571428572,0.0012924123453177281,0.002142857142857144,0.0009492622930986469,0.9969999999999999,0.001300887271175983
87,0.0007692307692307692,0.0013008872711759818,0.0018461538461538468,0.001281025230440697,0.9973846153846153,0.0009607689228305238
88,0.0002,0.0006324555320336759,0.0024000000000000007,0.0008432740427115678,0.9974000000000001,0.0009660917830792966
89,0.0002,0.0006324555320336759,0.0024000000000000007,0.0008432740427115678,0.9974000000000001,0.0009660917830792966
90,0.0002,0.0006324555320336759,0.0022000000000000006,0.0006324555320336758,0.9976,0.0008432740427115685
91,0.0002,0.0006324555320336759,0.0020000000000000005,4.57139774554258e-19,0.9978,0.0006324555320336764
92,0.0002,0.0006324555320336759,0.0018000000000000002,0.0006324555320336759,0.998,0.0009428090415820643
93,0.00022222222222222223,0.0006666666666666668,0.0017777777777777779,0.0006666666666666668,0.9980000000000001,0.0010000000000000009
94,0.00025,0.0007071067811865474,0.0015,0.0009258200997725515,0.9982500000000001,0.0012817398889233126
95,0.0003333333333333333,0.0008164965809277261,0.002,0.0,0.9976666666666668,0.0008164965809277268
96,0.0003333333333333333,0.0008164965809277261,0.0013333333333333333,0.0010327955589886444,0.9983333333333334,0.0015055453054181633
97,0.0005,0.001,0.0015,0.001,0.998,0.0016329931618554536
98,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
99,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
100,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
101,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
102,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
103,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
104,0.0006666666666666666,0.0011547005383792516,0.002,0.0,0.9973333333333333,0.0011547005383792527
105,0.0006666666666666666,0.0011547005383792516,0.0013333333333333333,0.0011547005383792516,0.9979999999999999,1.3597399555105182e-16
106,0.0,0.0,0.002,0.0,0.998,0.0
107,0.0,0.0,0.002,0.0,0.998,0.0
108,0.0,0.0,0.002,0.0,0.998,0.0
109,0.0,0.0,0.0,0.0,1.0,0.0
